Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
28/10/2012,20,6,0,6,5,NaN,7,7,NaN,NaN,NaN,NaN,12,4,NaN,8,7,10,NaN,9,12,8,8,7,NaN,7,6,4,12,4,6,8,7,NaN,4,11,5,NaN,8,5,7,1,4,3,6
31/10/2012,20,6,0,13,5,0,3,6,NaN,NaN,NaN,NaN,NaN,4,NaN,6,5,5,NaN,9,12,8,7,7,NaN,5,7,4,11,4,5,7,8,NaN,3,12,5,NaN,9,5,6,3,4,4,6
01/11/2012,20,9,1,14,5,4,3,6,NaN,NaN,NaN,NaN,NaN,8,NaN,8,6,11,NaN,5,8,4,4,5,NaN,9,11,5,9,7,4,5,4,NaN,1,7,10,NaN,NaN,NaN,8,7,10,6,9
02/11/2012,20,6,1,8,5,2,3,6,NaN,NaN,NaN,NaN,NaN,4,NaN,5,6,11,NaN,8,9,5,5,6,NaN,11,7,5,8,5,4,9,7,NaN,3,7,7,NaN,10,3,6,3,6,4,6
03/11/2012,20,17,2,9,13,8,12,16,NaN,NaN,NaN,NaN,10,8,NaN,17,9,31,NaN,20,16,14,17,15,NaN,14,13,12,28,16,10,13,12,NaN,17,12,14,NaN,20,7,13,6,25,8,22
04/11/2012,20,18,6,10,28,12,11,12,NaN,NaN,NaN,NaN,14,15,NaN,16,27,38,NaN,22,17,16,20,16,NaN,NaN,32,16,29,27,15,7,14,NaN,22,13,24,NaN,24,9,22,36,26,23,41
10/11/2012,20,9,1,12,21,4,8,12,NaN,NaN,NaN,NaN,14,4,NaN,NaN,12,23,NaN,16,17,14,14,14,NaN,18,13,11,18,17,NaN,9,14,NaN,13,13,10,NaN,16,9,11,5,10,7,20
25/11/2012,20,6,2,16,6,2,4,8,NaN,NaN,NaN,NaN,8,6,NaN,8,7,11,NaN,4,8,3,4,5,NaN,9,6,5,9,8,NaN,8,6,8,2,7,7,NaN,7,NaN,9,4,6,8,8
30/11/2012,20,5,5,34,20,33,52,NaN,NaN,NaN,NaN,NaN,32,10,NaN,13,30,23,NaN,25,27,24,23,28,NaN,52,14,22,23,NaN,NaN,28,26,41,28,22,51,NaN,30,NaN,46,8,55,40,14
07/09/2013,20,7,NaN,7,6,NaN,5,7,NaN,NaN,NaN,NaN,2,6,NaN,9,5,10,NaN,7,4,11,NaN,5,4,9,11,8,5,7,8,3,NaN,6,2,8,10,NaN,6,2,9,11,7,2,10
08/09/2013,20,7,NaN,8,3,NaN,4,5,NaN,NaN,NaN,NaN,3,3,NaN,7,4,7,NaN,6,5,9,NaN,5,5,6,8,7,4,5,9,1,NaN,5,2,6,8,NaN,7,1,7,6,6,4,8
13/09/2013,-1,7,NaN,9,7,NaN,7,11,NaN,NaN,NaN,NaN,4,6,NaN,6,6,6,NaN,11,10,10,11,12,10,6,6,NaN,8,6,NaN,1,NaN,7,5,10,10,NaN,7,7,11,5,6,6,6
14/09/2013,0,5,NaN,9,6,NaN,12,6,NaN,NaN,NaN,NaN,5,5,NaN,6,8,6,NaN,9,8,10,8,10,8,9,7,NaN,4,8,14,3,NaN,8,5,8,12,NaN,9,4,12,6,7,4,7
22/09/2013,0,5,NaN,10,5,NaN,6,6,NaN,NaN,NaN,NaN,8,4,NaN,6,5,7,NaN,12,9,11,9,11,6,7,7,NaN,8,6,10,7,10,8,7,13,11,NaN,10,9,8,5,6,3,7
