Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
14/01/2015,15,5,NaN,6,3,11,NaN,5,NaN,NaN,4,NaN,NaN,6,3,NaN,7,NaN,5,3,6,NaN,5,7,3,NaN,5,3,6,6,3,NaN,4,4,1,9,NaN,4,7,3,5,2,10,NaN,NaN
19/01/2015,15,NaN,7,26,NaN,10,NaN,NaN,NaN,NaN,12,NaN,NaN,13,6,NaN,16,NaN,15,17,18,NaN,14,25,19,22,NaN,10,16,13,12,12,19,NaN,15,NaN,26,10,22,18,16,3,24,13,9
20/01/2015,15,NaN,6,19,NaN,18,NaN,NaN,NaN,NaN,23,NaN,NaN,15,NaN,NaN,22,NaN,21,26,28,NaN,24,31,25,19,NaN,14,26,21,21,6,13,NaN,28,18,22,23,24,23,20,NaN,26,19,25
22/01/2015,5,24,21,36,NaN,32,NaN,NaN,NaN,NaN,41,NaN,NaN,24,NaN,NaN,39,45,36,30,37,NaN,32,40,35,39,NaN,NaN,30,32,34,NaN,31,NaN,36,27,44,39,41,34,NaN,NaN,41,33,36
11/02/2015,5,22,11,31,27,27,25,NaN,NaN,NaN,27,NaN,NaN,14,20,32,32,31,31,NaN,28,NaN,23,27,20,30,25,NaN,29,27,22,20,17,29,19,21,32,NaN,23,NaN,27,NaN,31,25,35
12/02/2015,5,18,6,17,29,28,31,NaN,NaN,NaN,31,NaN,NaN,11,12,35,36,30,35,NaN,38,NaN,32,38,33,27,22,NaN,45,31,25,27,29,28,29,29,28,NaN,30,NaN,31,23,30,27,35
15/02/2015,15,41,15,19,35,34,24,NaN,NaN,NaN,35,NaN,NaN,23,18,39,38,44,36,26,29,NaN,24,34,24,28,45,23,46,39,30,17,25,28,28,21,28,NaN,26,42,31,42,30,26,46
18/02/2015,15,8,1,8,8,NaN,8,8,NaN,NaN,NaN,NaN,NaN,3,NaN,10,13,7,NaN,11,13,NaN,14,14,12,7,7,7,12,9,7,9,14,7,NaN,10,5,8,NaN,15,8,4,6,3,10
22/02/2015,15,9,NaN,6,5,NaN,10,8,NaN,NaN,6,NaN,NaN,3,5,5,10,8,8,7,10,NaN,9,10,NaN,5,7,5,5,4,6,10,10,6,4,NaN,4,NaN,NaN,8,6,5,6,4,9
23/02/2015,25,6,0,5,5,NaN,5,10,NaN,NaN,6,NaN,NaN,3,4,3,9,6,6,7,8,NaN,6,9,NaN,6,4,5,5,5,NaN,9,7,6,2,NaN,5,NaN,NaN,6,6,3,5,3,7
25/02/2015,15,10,-1,NaN,8,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,2,5,NaN,13,12,11,10,NaN,NaN,10,8,8,8,9,5,8,NaN,NaN,6,NaN,7,4,6,6,NaN,NaN,9,8,5,6,3,13
27/02/2015,5,8,1,NaN,7,NaN,8,NaN,NaN,NaN,8,NaN,NaN,4,5,NaN,NaN,8,9,9,NaN,NaN,NaN,8,8,8,10,6,12,NaN,6,9,NaN,6,5,7,6,NaN,NaN,10,8,6,7,5,8
