Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2011-09-21,16,6,3,No data,No data,No data,9,No data,No data,No data,No data,No data,8,8,No data,No data,5,11,No data,5,9,No data,7,8,No data,6,7,No data,5,7,5,5,7,7,7,7,No data,No data,7,5,9,9,No data,5,12
2011-10-03,16,6,3,No data,18,No data,26,No data,No data,No data,No data,No data,27,10,No data,21,18,No data,No data,No data,23,27,23,23,No data,16,9,No data,20,22,18,26,28,15,22,25,15,No data,30,23,23,14,No data,10,No data
2011-10-05,16,4,0,3,2,No data,6,No data,No data,No data,No data,No data,7,6,No data,6,2,8,No data,No data,8,11,5,6,No data,3,4,No data,6,4,2,4,8,5,4,7,3,No data,7,5,7,9,No data,1,No data
2011-10-06,16,3,0,4,3,No data,9,No data,No data,No data,No data,No data,6,7,No data,4,3,7,No data,No data,7,8,6,7,No data,3,3,No data,3,4,3,5,7,5,4,5,4,No data,6,5,8,7,No data,3,No data
2011-10-09,16,4,0,2,6,No data,9,No data,No data,No data,No data,No data,9,6,No data,6,6,7,No data,9,10,18,8,10,No data,6,4,No data,9,5,7,5,8,8,7,9,4,No data,8,8,8,8,No data,3,No data
2011-10-10,16,5,-1,4,7,9,11,No data,No data,No data,No data,No data,11,7,No data,7,6,10,No data,10,10,No data,8,8,No data,8,3,No data,10,8,6,5,9,8,7,9,7,No data,7,8,12,7,No data,7,No data
2011-11-23,16,8,2,7,7,8,16,12,No data,No data,No data,No data,18,8,No data,13,8,15,No data,18,19,13,17,20,No data,7,9,8,12,13,10,10,14,9,11,18,11,No data,20,20,16,10,No data,6,12
2011-11-26,16,3,0,4,5,8,8,8,No data,No data,No data,No data,12,8,No data,8,5,11,No data,10,9,7,6,10,No data,4,6,3,No data,6,5,4,9,5,5,8,4,No data,11,8,9,9,No data,3,5
2011-12-01,16,6,1,8,9,6,15,12,No data,No data,No data,No data,8,8,No data,11,10,12,No data,7,10,7,8,10,No data,2,7,8,10,10,8,8,10,6,8,6,7,No data,10,8,15,8,No data,6,7
2011-12-02,16,6,1,8,5,4,15,8,No data,No data,No data,No data,9,6,No data,11,8,12,No data,10,16,10,13,17,No data,5,8,10,12,14,7,5,13,7,10,10,10,No data,14,11,12,7,No data,4,9
2011-12-03,16,3,2,6,5,7,10,11,No data,No data,No data,No data,8,10,No data,7,6,9,No data,7,11,7,8,12,No data,1,5,7,6,7,6,4,11,5,8,7,4,No data,9,8,10,7,No data,5,4
2011-12-06,16,4,1,6,4,4,7,6,No data,No data,No data,No data,6,8,No data,5,4,10,No data,6,11,6,6,No data,No data,11,7,4,5,5,4,3,12,5,6,5,4,No data,8,7,8,7,No data,3,5
2011-12-10,16,7,1,10,8,5,15,14,No data,No data,No data,No data,16,12,No data,12,8,14,No data,10,15,10,15,18,No data,12,9,10,9,9,6,12,18,6,11,10,6,No data,16,12,11,9,No data,6,10
2011-12-15,16,8,1,10,5,6,9,5,No data,No data,No data,No data,6,16,No data,12,4,16,No data,6,10,5,7,10,No data,14,17,No data,7,9,4,5,7,8,6,5,8,No data,9,5,11,16,No data,7,14
2011-12-21,16,11,1,9,6,No data,10,12,No data,No data,No data,No data,10,13,No data,15,6,17,No data,9,13,10,9,13,No data,11,13,No data,14,13,5,5,12,7,8,9,No data,No data,10,9,13,12,No data,5,12
2011-12-24,16,4,1,4,5,No data,8,8,No data,No data,No data,No data,8,6,No data,6,4,9,No data,5,9,6,6,10,No data,No data,6,No data,5,5,4,5,7,5,6,7,6,No data,8,5,10,8,No data,4,4
2011-12-25,16,6,0,2,3,No data,6,5,No data,No data,No data,No data,11,6,No data,2,3,7,No data,5,6,6,5,8,No data,No data,4,No data,5,1,4,3,8,3,5,6,2,No data,6,4,7,8,No data,1,3
2011-12-26,16,4,4,6,4,No data,6,5,No data,No data,No data,No data,10,11,No data,6,3,11,No data,5,7,7,5,8,No data,No data,9,No data,5,4,3,2,10,7,6,6,7,No data,7,6,10,13,No data,6,7
2011-12-31,16,5,1,4,3,No data,5,4,No data,No data,No data,No data,5,9,No data,5,3,8,No data,4,7,5,5,8,No data,10,5,2,7,3,4,1,7,3,5,4,4,No data,5,5,No data,7,No data,1,3
