Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
10/12/2012,0,5,2,20,12,2,13,NaN,NaN,NaN,NaN,NaN,11,6,NaN,5,11,9,NaN,6,13,4,6,6,NaN,8,6,9,8,9,NaN,14,9,9,4,7,10,NaN,18,NaN,16,4,11,8,6
11/12/2012,0,9,6,46,22,22,25,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,13,19,16,NaN,19,28,19,18,20,NaN,32,11,22,15,25,15,18,20,33,16,14,31,NaN,25,NaN,21,7,30,25,13
14/12/2012,20,12,6,21,13,14,12,15,NaN,NaN,NaN,NaN,NaN,11,NaN,16,16,26,NaN,14,20,11,13,15,NaN,18,22,12,21,18,14,8,7,18,12,15,17,NaN,NaN,NaN,20,16,17,19,22
15/12/2012,20,9,1,12,7,3,6,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,7,7,12,NaN,4,11,2,5,6,NaN,16,10,5,9,6,5,9,6,8,3,9,7,NaN,10,5,9,3,9,6,7
16/12/2012,20,12,2,14,7,7,6,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,13,9,21,NaN,5,10,2,6,5,NaN,8,17,4,12,10,6,9,6,9,3,8,9,NaN,11,5,15,10,9,7,14
17/12/2012,20,10,8,11,6,4,8,NaN,NaN,NaN,NaN,NaN,NaN,13,NaN,10,9,19,NaN,6,11,3,6,7,NaN,7,22,6,12,8,NaN,8,6,7,2,10,11,NaN,10,6,12,19,9,6,13
18/12/2012,0,18,5,27,24,17,21,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,12,22,14,NaN,14,19,11,14,16,NaN,24,12,15,23,16,NaN,13,17,23,14,15,32,NaN,22,14,30,7,25,23,14
20/12/2012,20,18,2,NaN,5,0,4,NaN,NaN,NaN,NaN,NaN,7,8,NaN,11,6,12,NaN,6,10,3,7,6,NaN,5,14,NaN,14,7,5,10,4,4,2,8,6,NaN,NaN,4,8,11,5,5,9
22/12/2012,20,12,0,NaN,6,4,3,NaN,NaN,NaN,NaN,NaN,7,3,NaN,11,6,18,NaN,7,11,7,6,5,NaN,16,12,2,12,10,NaN,9,5,9,1,8,9,NaN,NaN,NaN,12,8,10,6,12
23/12/2012,20,6,1,NaN,7,4,7,NaN,NaN,NaN,NaN,NaN,9,3,NaN,5,8,9,NaN,8,10,8,6,5,NaN,6,7,7,11,6,NaN,11,9,7,4,11,8,NaN,NaN,NaN,8,3,7,5,5
24/12/2012,20,8,0,17,7,5,4,NaN,NaN,NaN,NaN,NaN,8,3,NaN,10,8,14,NaN,7,10,8,6,5,NaN,8,11,6,11,9,NaN,8,6,10,3,9,10,NaN,8,NaN,12,7,11,8,12
25/12/2012,20,11,1,18,6,3,3,NaN,NaN,NaN,NaN,NaN,6,3,NaN,8,6,11,NaN,5,6,NaN,4,3,NaN,4,10,4,8,4,NaN,7,5,6,2,5,6,NaN,5,3,8,9,6,6,9
26/12/2012,20,6,0,8,5,2,6,NaN,NaN,NaN,NaN,NaN,9,2,NaN,6,7,9,NaN,6,9,NaN,5,6,NaN,5,7,6,9,5,NaN,10,7,6,3,7,7,NaN,7,3,8,5,6,5,7
03/01/2013,0,12,3,9,NaN,NaN,2,4,NaN,NaN,NaN,NaN,15,5,NaN,10,12,13,NaN,10,NaN,NaN,8,9,NaN,10,6,6,15,9,7,8,7,8,4,13,9,NaN,7,9,7,2,8,4,7
04/01/2013,0,13,2,10,NaN,NaN,5,8,NaN,NaN,NaN,NaN,13,6,NaN,10,11,12,NaN,10,NaN,NaN,8,9,NaN,13,9,6,15,6,7,9,8,8,6,14,15,NaN,8,8,8,6,12,11,5
09/01/2013,0,7,2,24,18,NaN,16,NaN,NaN,NaN,NaN,NaN,14,6,NaN,8,20,14,NaN,15,NaN,NaN,10,15,NaN,16,11,12,18,17,12,15,14,13,12,14,17,NaN,17,NaN,19,4,15,20,9
10/01/2013,20,7,5,35,26,NaN,25,24,NaN,NaN,NaN,NaN,23,9,NaN,15,25,17,NaN,26,NaN,NaN,19,26,NaN,32,11,23,20,25,16,17,23,20,17,24,34,NaN,28,16,24,6,30,35,12
14/01/2013,20,9,0,7,13,NaN,11,15,NaN,NaN,NaN,NaN,16,6,NaN,18,18,22,NaN,16,NaN,NaN,16,15,NaN,NaN,17,11,20,16,13,17,13,17,10,14,17,NaN,15,10,18,14,16,9,20
15/01/2013,0,16,4,10,21,NaN,22,12,NaN,NaN,NaN,NaN,17,9,NaN,12,NaN,17,NaN,15,NaN,NaN,15,15,NaN,NaN,12,10,17,18,NaN,13,17,NaN,18,13,21,NaN,18,12,27,12,20,18,16
