Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
15/03/2011,0,12,3,28,NaN,26,45,40,NaN,NaN,NaN,NaN,54,13,NaN,25,51,43,NaN,54,58,NaN,53,56,NaN,30,23,41,38,38,50,42,46,32,51,44,39,NaN,46,NaN,44,22,NaN,25,40
16/03/2011,0,15,11,25,NaN,33,63,58,NaN,NaN,NaN,NaN,72,27,NaN,44,59,48,NaN,58,63,NaN,55,NaN,NaN,37,25,60,49,51,55,53,61,44,52,56,44,NaN,64,NaN,52,23,NaN,34,46
19/03/2011,0,6,2,16,NaN,11,27,18,NaN,NaN,NaN,NaN,18,11,NaN,17,28,22,NaN,17,21,18,21,25,NaN,13,11,22,17,21,25,NaN,17,15,21,NaN,24,NaN,26,NaN,24,13,NaN,13,NaN
22/03/2011,0,6,2,NaN,NaN,8,29,22,NaN,NaN,NaN,NaN,41,10,NaN,12,32,20,NaN,41,40,46,34,42,NaN,13,10,23,31,24,30,22,44,16,39,NaN,24,NaN,47,NaN,23,12,NaN,12,NaN
23/03/2011,0,6,3,25,NaN,19,33,27,NaN,NaN,NaN,NaN,29,11,NaN,28,27,29,NaN,39,35,42,28,32,NaN,26,13,32,25,29,26,36,22,27,30,NaN,40,NaN,29,NaN,35,18,NaN,30,NaN
24/03/2011,0,NaN,8,43,NaN,27,36,NaN,NaN,NaN,NaN,NaN,36,18,NaN,30,34,45,NaN,23,28,28,26,26,NaN,38,14,33,17,28,28,42,33,42,27,NaN,48,NaN,36,NaN,33,19,NaN,45,47
28/03/2011,0,8,12,17,NaN,24,52,54,NaN,NaN,NaN,NaN,28,12,NaN,30,55,41,NaN,32,37,38,45,37,NaN,47,16,56,27,48,NaN,62,36,39,39,NaN,56,NaN,45,NaN,47,21,NaN,42,41
29/03/2011,-1,5,15,45,NaN,57,42,48,NaN,NaN,NaN,NaN,53,17,NaN,58,55,73,NaN,48,47,52,55,46,NaN,53,25,58,45,54,48,41,58,67,43,NaN,65,NaN,59,NaN,63,26,NaN,58,65
07/04/2011,0,5,3,11,NaN,4,18,21,NaN,NaN,NaN,NaN,29,10,NaN,6,19,8,NaN,14,18,22,17,14,NaN,NaN,7,21,12,10,20,16,24,9,15,NaN,12,NaN,21,NaN,16,11,NaN,5,NaN
08/04/2011,0,6,4,16,NaN,6,15,11,NaN,NaN,NaN,NaN,19,13,NaN,9,25,12,NaN,15,17,22,17,15,NaN,NaN,9,15,12,13,22,9,16,13,14,NaN,17,NaN,15,NaN,19,14,NaN,9,NaN
09/04/2011,0,8,12,29,NaN,12,17,15,NaN,NaN,NaN,NaN,18,19,NaN,10,22,19,NaN,16,19,21,19,16,NaN,NaN,16,17,14,13,22,11,15,15,16,NaN,24,NaN,20,NaN,17,19,NaN,18,NaN
10/04/2011,0,16,13,34,NaN,15,24,22,NaN,NaN,NaN,NaN,29,21,NaN,NaN,28,23,NaN,18,20,22,28,18,NaN,NaN,16,26,8,18,26,24,30,20,22,NaN,26,NaN,27,NaN,21,19,NaN,18,NaN
12/04/2011,0,6,0,9,NaN,3,7,7,NaN,NaN,NaN,NaN,11,8,NaN,NaN,4,9,NaN,9,10,11,11,7,NaN,0,6,12,8,8,12,5,8,6,8,NaN,3,NaN,8,NaN,10,6,NaN,4,11
14/04/2011,0,7,0,15,NaN,9,14,13,NaN,NaN,NaN,NaN,16,8,NaN,22,23,16,NaN,15,16,21,18,17,NaN,15,11,16,18,15,22,8,13,15,14,NaN,20,NaN,16,NaN,17,15,NaN,11,26
16/04/2011,0,5,4,10,NaN,8,16,18,NaN,NaN,NaN,NaN,35,11,NaN,23,24,14,NaN,27,27,31,27,30,NaN,15,9,18,42,24,NaN,4,48,14,23,NaN,20,NaN,37,NaN,24,13,NaN,8,17
17/04/2011,0,7,2,14,NaN,6,23,20,NaN,NaN,NaN,NaN,35,10,NaN,14,30,13,NaN,33,33,37,29,35,NaN,15,10,23,37,19,NaN,26,32,13,24,NaN,20,NaN,34,NaN,21,14,NaN,9,15
20/04/2011,0,26,31,56,NaN,NaN,42,39,NaN,NaN,NaN,NaN,33,32,NaN,25,56,38,NaN,63,58,66,56,56,NaN,31,38,42,59,47,NaN,36,33,34,38,NaN,38,NaN,47,NaN,39,30,NaN,38,43
