Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
20/04/2011,12.2,0.6,4.3,4.3,-21,11.4,188,0,No data,47,41,64,42,58,41,No data,No data,No data,51,No data,58,No data,42,58,No data,No data,74,No data,43,29,No data,No data
21/04/2011,11.8,-5.5,6.1,8.3,-19.2,12.7,137.9,0,No data,61,62,76,50,84,50,No data,No data,No data,No data,No data,75,No data,64,73,No data,No data,86,No data,54,36,No data,No data
22/04/2011,8.9,-4.5,14.8,15.5,16.3,17.5,162.9,24,No data,56,57,62,41,58,42,No data,No data,No data,No data,No data,65,No data,59,60,No data,No data,70,No data,57,27,No data,No data
23/04/2011,11.2,5.2,-2.2,5.7,-20.5,11.7,292.9,0,No data,41,41,No data,26,53,29,No data,No data,No data,No data,No data,53,No data,50,54,No data,No data,73,No data,46,23,No data,No data
24/04/2011,17.3,4.2,-2.4,4.8,-21.9,12,300,0,No data,26,15,45,8,51,28,No data,No data,No data,No data,No data,46,No data,17,41,No data,No data,54,No data,15,41,No data,No data
25/04/2011,22.7,0.8,-4.8,4.9,-31.1,16.3,350,0,No data,19,19,14,10,24,17,No data,No data,No data,No data,No data,14,No data,19,11,No data,No data,21,No data,15,21,No data,No data
26/04/2011,24.7,-5.7,-0.6,5.7,-38.2,19.9,83.9,0,No data,15,13,21,11,20,24,No data,No data,No data,No data,No data,18,No data,13,15,No data,No data,22,No data,11,21,No data,No data
27/04/2011,23.8,-0.2,5.4,5.4,-23.5,13,177.4,0,No data,15,15,16,15,12,17,No data,No data,No data,28,No data,13,No data,16,10,No data,No data,14,No data,13,14,No data,No data
28/04/2011,18.3,-4.4,3,5.3,-29.4,15.6,123.9,0,No data,19,18,24,13,19,24,No data,No data,No data,33,No data,19,No data,18,17,No data,No data,20,No data,12,21,No data,No data
29/04/2011,17.6,-14.1,3.2,14.5,-10,15.3,102.6,12,No data,27,23,34,15,36,34,No data,No data,No data,31,No data,34,No data,23,31,No data,No data,38,No data,18,39,No data,No data
30/04/2011,15.3,-16,5.4,16.9,-8.5,17.4,108.6,12,No data,16,15,23,10,21,24,No data,No data,No data,29,No data,22,No data,16,25,No data,No data,21,No data,13,28,No data,No data
01/05/2011,14.7,-15.7,6.3,16.9,-4.1,17,111.8,12,No data,9,13,13,9,14,17,No data,No data,No data,28,No data,13,No data,15,11,No data,No data,18,No data,10,16,No data,No data
02/05/2011,14.5,-15.2,8.8,17.6,-14.5,19.1,120.1,13,No data,8,13,12,10,11,14,No data,No data,No data,25,No data,13,No data,13,11,No data,No data,13,No data,9,10,No data,No data
03/05/2011,15.9,-8.3,7.6,11.3,-20.9,15.4,132.4,3,No data,10,14,12,11,10,17,No data,No data,No data,24,No data,12,No data,17,13,No data,No data,11,No data,9,11,No data,No data
04/05/2011,17.1,-5.1,14.2,15.1,-11.8,16.2,160.2,14,No data,14,19,19,12,13,26,No data,No data,No data,26,No data,16,No data,19,20,No data,No data,15,No data,11,17,No data,No data
05/05/2011,14.7,-2.8,19.6,19.8,3.1,19.8,171.9,14,No data,22,27,30,24,21,26,No data,No data,No data,42,No data,26,No data,26,31,No data,No data,29,No data,22,25,No data,No data
06/05/2011,11,0.8,18.5,18.5,7.5,18.9,182.5,14,No data,19,28,29,17,19,25,21,No data,No data,27,No data,26,No data,32,34,No data,No data,28,No data,28,21,No data,No data
07/05/2011,10.2,-9.6,19.3,21.6,11.6,22.3,153.4,13,No data,14,22,24,16,17,22,21,No data,No data,37,No data,22,No data,No data,29,No data,No data,27,No data,33,18,No data,No data
08/05/2011,11.2,-1.6,25.4,25.5,31.5,29.9,176.4,24,No data,7,13,11,7,12,13,8,No data,No data,27,No data,10,No data,No data,18,No data,No data,13,No data,13,8,No data,No data
09/05/2011,15.6,2.6,25.2,25.3,9.5,25.8,186,14,No data,9,14,11,5,12,15,7,No data,No data,18,No data,11,No data,No data,22,No data,No data,12,No data,7,10,No data,No data
10/05/2011,19,12.6,16.6,20.8,7.7,21.2,217.4,15,No data,10,13,13,7,11,No data,8,No data,No data,17,No data,11,No data,No data,29,No data,No data,14,No data,7,11,No data,No data
11/05/2011,18.4,13.9,8.3,16.2,6.1,16.5,239.2,15,No data,12,13,13,5,14,No data,7,No data,No data,16,No data,11,No data,No data,29,No data,No data,15,No data,7,11,No data,No data
12/05/2011,16.6,17.3,-5.5,18.1,6.4,18.4,287.6,16,No data,10,12,9,5,11,No data,8,No data,No data,12,No data,9,No data,No data,20,No data,No data,10,No data,6,9,No data,No data
13/05/2011,17,14.5,0.4,14.5,10.6,15.4,268.3,16,No data,9,13,12,4,12,No data,8,No data,No data,13,No data,13,No data,13,28,No data,No data,13,No data,5,9,No data,No data
14/05/2011,18.2,15.5,-14.3,21.1,-0.5,21.1,312.6,17,No data,6,9,5,3,8,No data,7,No data,No data,11,No data,7,No data,9,8,No data,No data,8,No data,6,7,No data,No data
15/05/2011,19.5,17.6,-3.8,18,-14.1,19.4,282.3,16,No data,8,10,10,5,11,No data,7,No data,No data,11,No data,11,No data,9,13,No data,No data,13,No data,5,9,No data,No data
16/05/2011,17.7,20.1,-5.5,20.9,5.3,21.1,285.3,16,No data,10,12,11,5,12,No data,8,No data,No data,10,No data,12,No data,9,23,No data,No data,12,No data,4,13,No data,No data
17/05/2011,13.1,16.8,3.5,17.2,-10.4,17.9,258.3,16,No data,10,13,13,4,13,No data,6,No data,No data,13,No data,13,No data,9,27,No data,No data,13,No data,4,11,No data,No data
18/05/2011,8.9,25.5,2.4,25.7,17.9,27.2,264.7,16,No data,10,10,9,5,10,No data,9,No data,No data,12,No data,10,No data,12,28,No data,No data,9,No data,5,10,No data,No data
19/05/2011,10.6,14.9,4,15.4,-28,20.8,255,6,No data,12,12,18,8,15,No data,12,No data,No data,15,No data,15,No data,12,21,No data,No data,No data,No data,4,14,No data,No data
20/05/2011,11.3,21.5,5.7,22.3,-1.7,22.3,255,16,No data,9,12,11,5,13,No data,8,No data,No data,15,No data,13,No data,13,24,No data,No data,No data,No data,5,10,No data,No data
21/05/2011,10.2,13.3,20.7,24.7,10.5,25.2,212.8,15,No data,9,12,12,4,11,No data,8,No data,No data,16,No data,12,No data,12,19,No data,No data,No data,No data,9,11,No data,No data
22/05/2011,10.3,27.2,-4.6,27.6,18.7,29.2,279.5,16,No data,6,8,8,4,10,No data,6,No data,No data,13,No data,10,No data,9,16,No data,No data,No data,No data,4,9,No data,No data
23/05/2011,9.7,33.2,12.3,35.4,52,43.9,249.7,26,No data,8,11,12,5,11,No data,9,No data,No data,12,No data,12,No data,12,22,No data,No data,No data,No data,5,10,No data,No data
24/05/2011,15.4,27.1,-5.1,27.6,-26,30.5,280.7,16,No data,9,14,10,6,11,No data,9,No data,No data,13,No data,11,No data,14,21,No data,No data,No data,No data,4,10,No data,No data
25/05/2011,18.6,3.4,20.7,21,42.2,29.8,189.4,20,No data,10,16,16,10,12,No data,10,No data,No data,21,No data,14,No data,18,29,No data,No data,No data,No data,7,11,No data,No data
26/05/2011,17.2,4.5,-25.4,25.8,40.8,32.9,349.8,28,No data,9,12,8,8,9,No data,7,No data,No data,19,No data,8,No data,11,19,No data,No data,No data,No data,8,8,No data,No data
27/05/2011,12.9,18.2,1.1,18.2,-9,18.8,266.4,16,No data,9,11,8,5,10,No data,7,No data,No data,14,No data,9,No data,12,16,No data,No data,8,No data,4,9,No data,No data
28/05/2011,6.5,26,0.8,26.1,11.6,26.7,268.2,16,No data,7,10,8,5,10,No data,7,No data,No data,11,No data,8,No data,10,22,No data,No data,6,No data,3,7,No data,No data
29/05/2011,4.2,24,-1.1,24,11.7,24.7,272.7,16,No data,7,12,10,6,9,No data,6,No data,No data,12,No data,11,No data,14,16,No data,No data,6,No data,6,8,No data,No data
30/05/2011,10.1,9.3,-0.2,9.3,11.5,10.9,271.1,26,No data,10,11,10,6,10,No data,8,No data,No data,13,No data,11,No data,13,12,No data,No data,5,No data,9,9,No data,No data
31/05/2011,15.1,12.1,-1,12.2,-28.2,18.6,274.7,0,No data,10,12,11,5,9,No data,7,No data,No data,13,No data,9,No data,13,10,No data,No data,7,No data,3,8,No data,No data
01/03/2012,19.9,6.4,1.6,6.6,-19.8,11.9,256.3,0,No data,30,36,43,16,54,40,25,No data,No data,27,No data,46,No data,35,56,No data,No data,44,No data,22,37,33,30
02/03/2012,18.7,-2,17,17.1,-31.2,23.1,173.3,4,No data,41,38,51,28,38,45,31,No data,No data,33,No data,50,No data,46,60,No data,No data,41,No data,32,49,44,37
03/03/2012,15.8,13.2,17.4,21.8,43.6,30.8,217.4,25,No data,25,32,25,29,31,23,27,No data,No data,34,No data,33,No data,30,38,No data,No data,33,No data,19,27,18,29
04/03/2012,19,8.7,-9.7,13.1,15.4,15.2,318.2,27,No data,3,8,7,6,11,5,9,No data,No data,14,No data,10,No data,11,11,9,No data,No data,No data,10,9,3,10
05/03/2012,24,4.3,-10.9,11.7,-15.6,14.1,338.4,8,No data,5,12,5,17,8,6,8,No data,No data,17,No data,6,No data,13,6,6,No data,13,No data,5,9,4,10
06/03/2012,13.8,17.8,21.6,28,-19.7,29.7,219.5,15,No data,13,22,15,11,22,10,11,No data,No data,18,No data,16,No data,14,21,13,No data,25,No data,9,15,8,10
07/03/2012,9.4,27.1,-7.3,28.1,12,28.7,285,16,No data,5,11,7,5,13,9,10,No data,No data,12,No data,10,No data,10,15,8,No data,12,No data,5,10,7,6
08/03/2012,17.4,27.5,9.3,29.1,-38,34.7,251.4,6,No data,9,16,10,10,16,15,13,No data,No data,18,No data,No data,No data,14,21,11,No data,17,No data,8,13,10,9
09/03/2012,22.1,23.6,-0.1,23.6,-22.2,26.1,270.2,16,No data,6,18,9,7,17,13,10,No data,No data,15,No data,No data,No data,14,29,12,No data,12,No data,8,13,7,No data
10/03/2012,27.1,17.8,-5.7,18.7,-37.2,26.3,287.6,6,No data,7,13,12,5,20,34,11,No data,No data,15,No data,No data,No data,11,21,No data,No data,17,No data,5,14,8,No data
11/03/2012,27.7,11.8,-3.4,12.3,-47.8,26.9,286,0,No data,14,15,20,5,27,15,14,No data,No data,10,No data,No data,No data,12,26,No data,No data,24,No data,5,18,10,No data
12/03/2012,26.1,6.3,1.3,6.5,-47.9,24.8,258,0,No data,28,17,29,8,38,15,21,No data,No data,11,No data,No data,No data,16,33,No data,No data,34,No data,16,33,30,No data
13/03/2012,26.8,5.9,3,6.6,-36.3,19.3,242.7,0,No data,32,25,32,13,23,28,38,No data,No data,16,No data,No data,No data,23,36,No data,No data,23,No data,15,34,38,No data
14/03/2012,20.9,9.8,11.8,15.4,-34.4,23.1,219.9,0,No data,48,57,40,18,45,37,52,No data,No data,25,No data,No data,No data,54,51,No data,No data,39,No data,41,52,41,No data
15/03/2012,15.7,13.6,8.1,15.9,-17.8,18.2,239.2,5,No data,38,64,60,26,66,38,53,No data,No data,36,No data,No data,No data,52,80,No data,No data,56,No data,43,56,56,No data
16/03/2012,11.7,16.6,7.3,18.1,15.5,19.7,246.2,15,No data,29,26,29,9,40,20,21,No data,No data,19,No data,No data,No data,22,49,No data,No data,34,No data,24,35,14,No data
17/03/2012,11.3,7,-1.3,7.1,10.4,8.8,280.6,26,No data,9,16,18,10,28,13,14,No data,No data,15,No data,21,No data,15,31,No data,No data,22,No data,11,21,6,No data
