Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
16/11/2014,7.8,-9.8,-1.4,10,23.2,15.3,81.7,20,No data,19,No data,19,24,15,18,15,No data,No data,No data,No data,23,16,20,18,No data,No data,20,No data,25,No data,14,20
17/11/2014,10.5,-10.7,-6.9,12.7,8.2,13.3,57,11,No data,15,No data,12,11,14,13,9,No data,No data,No data,No data,14,11,11,14,No data,No data,11,No data,12,No data,12,10
18/11/2014,10.2,-11.5,11.2,16.1,-17.2,18.2,134.3,3,No data,21,No data,16,15,20,20,14,No data,No data,22,No data,21,18,16,17,No data,No data,21,No data,16,No data,17,15
19/11/2014,17.4,-8.7,15.7,17.9,-5.9,18.2,151.2,13,No data,31,No data,36,17,37,25,24,No data,No data,21,No data,40,27,20,37,No data,No data,33,No data,11,No data,18,16
20/11/2014,22.1,-5.7,8.7,10.3,-22.4,15.3,146.9,0,No data,45,No data,36,29,37,32,43,No data,No data,29,No data,39,35,38,37,No data,No data,36,No data,27,No data,25,28
21/11/2014,15.2,-9.4,22.9,24.7,3.6,24.8,157.7,14,No data,33,No data,36,23,35,31,30,No data,No data,30,No data,35,30,30,38,No data,No data,32,No data,20,No data,22,27
22/11/2014,14,8.4,7.3,11.1,34.3,20.4,229.3,20,No data,30,No data,26,10,22,16,25,No data,No data,17,No data,30,20,34,31,No data,No data,25,No data,22,No data,18,32
23/11/2014,14.8,8.7,-5.2,10.1,-13.7,12.2,301,7,No data,14,No data,12,6,13,9,13,No data,No data,8,No data,11,13,13,8,No data,No data,15,No data,7,No data,13,16
24/11/2014,18.2,11.7,4.8,12.6,-24.7,17.7,247.8,6,No data,42,No data,21,10,18,12,20,No data,No data,11,No data,25,18,19,21,No data,No data,23,No data,8,No data,18,20
25/11/2014,18.1,-1.4,5.5,5.7,-25,13.7,166.3,0,No data,40,No data,15,19,17,19,34,No data,No data,22,No data,25,25,30,17,No data,No data,19,No data,22,No data,15,30
26/11/2014,12.8,-0.5,3.9,3.9,-0.7,4,172.7,-1,No data,22,No data,23,17,25,21,18,No data,No data,26,No data,25,17,21,23,No data,No data,24,No data,22,No data,24,21
27/11/2014,0.4,-9.3,14.1,16.9,-3.6,17,146.6,13,No data,20,No data,22,20,14,20,18,No data,No data,29,No data,24,16,22,28,No data,No data,15,No data,21,No data,21,24
28/11/2014,5.4,-16.4,11.2,19.9,-4.8,20,124.2,13,No data,25,No data,23,19,23,21,23,No data,No data,30,No data,24,22,24,27,No data,No data,25,No data,21,No data,19,23
29/11/2014,10.1,1.1,11.3,11.4,1,11.4,185.6,14,No data,32,No data,32,24,35,27,29,No data,No data,33,No data,36,28,35,36,No data,No data,33,No data,31,No data,34,36
30/11/2014,12.6,3.1,-4.7,5.7,-19.9,11.5,326.4,0,No data,20,No data,26,18,21,18,12,No data,No data,13,No data,24,17,14,24,No data,No data,24,No data,10,No data,19,17
01/09/2015,21,1.2,-14.4,14.4,-4.1,14.5,355.2,18,No data,10,No data,15,7,9,4,5,No data,7,No data,No data,18,8,7,12,10,No data,8,No data,8,10,10,No data
02/09/2015,20.6,3.8,-17.1,17.5,4.8,17.6,347.4,18,No data,7,No data,12,7,12,4,5,No data,5,No data,No data,12,5,6,12,11,No data,11,No data,9,9,6,No data
03/09/2015,20,2.2,-19.6,19.7,13.6,20.8,353.6,18,No data,6,No data,8,5,9,4,5,No data,4,No data,No data,8,4,6,8,8,No data,7,No data,6,11,7,No data
04/09/2015,20.4,5.2,-16.8,17.6,-1.6,17.6,343,18,No data,7,No data,10,6,8,5,4,No data,5,No data,No data,8,5,7,7,7,No data,7,No data,7,8,9,No data
05/09/2015,21.6,2,-12.7,12.8,-28.2,19.1,350.8,0,No data,6,No data,12,5,9,4,6,No data,6,No data,No data,11,8,9,9,9,No data,7,No data,7,8,8,6
06/09/2015,24.2,7,-9.7,12,-33.9,20.7,324,0,No data,7,No data,13,5,10,5,6,No data,5,No data,No data,11,7,8,11,11,No data,9,No data,8,9,8,6
07/09/2015,26.1,0.5,-2.2,2.2,-42.7,21.5,347.1,0,No data,12,No data,10,9,8,8,11,No data,8,No data,No data,11,12,10,7,9,No data,7,No data,12,10,13,7
08/09/2015,20.4,-2.8,10.1,10.5,-46,25.3,164.5,0,No data,14,No data,9,15,5,10,18,No data,16,No data,No data,9,9,16,6,6,No data,5,No data,22,8,17,8
09/09/2015,17.6,-5.5,13.4,14.5,-33.3,22.1,157.7,0,No data,8,No data,12,17,9,11,9,No data,12,No data,No data,11,7,13,12,7,No data,8,No data,8,11,14,6
10/09/2015,18.8,-6.5,17.2,18.4,-6.6,18.6,159.4,14,No data,11,No data,16,13,17,15,13,No data,9,No data,No data,15,12,15,17,12,No data,12,No data,10,14,20,7
11/09/2015,15.4,-6.9,18.6,19.9,14.6,21.2,159.7,14,No data,13,No data,22,16,21,15,15,No data,10,No data,No data,20,13,20,22,14,No data,20,No data,13,15,15,10
12/09/2015,9.9,0.9,9.6,9.6,39.6,22,185.4,20,No data,12,No data,10,9,10,7,15,No data,7,No data,No data,12,10,18,16,10,No data,9,No data,14,5,6,14
13/09/2015,4.8,0.8,14.3,14.3,17.7,16.8,183.2,24,No data,6,No data,9,6,7,4,8,No data,4,No data,No data,12,5,10,11,7,No data,8,No data,7,6,7,7
14/09/2015,3.9,-1.9,-7.7,7.9,47.9,25.2,14.2,20,No data,9,No data,8,11,7,6,12,No data,11,No data,No data,9,6,14,14,7,No data,5,No data,18,4,7,10
15/09/2015,-0.6,7,-3.6,7.9,33,18.3,297.1,20,No data,10,No data,7,6,6,7,6,No data,7,No data,No data,10,5,8,16,7,No data,5,No data,10,5,10,6
16/09/2015,-3.2,-3.6,-3.4,4.9,32.3,16.9,46.7,20,No data,12,No data,8,9,8,8,8,No data,8,No data,No data,9,12,11,7,8,No data,6,No data,11,6,11,7
17/09/2015,3,7.3,-4.7,8.7,32.7,18.5,302.8,20,No data,8,No data,10,No data,11,6,9,No data,11,No data,No data,11,6,11,17,9,No data,9,No data,9,9,13,8
18/09/2015,13.7,3,-8,8.6,-1.8,8.6,339.9,18,No data,13,No data,13,No data,7,6,10,No data,10,No data,No data,12,8,16,13,9,No data,7,No data,15,8,9,12
19/09/2015,19.1,6.2,2,6.5,-35.3,18.8,252.6,0,No data,27,No data,16,9,11,16,13,No data,8,No data,No data,22,18,13,14,14,No data,10,No data,12,13,12,9
20/09/2015,17.6,8.3,12.1,14.7,-11.1,15.7,214.5,15,No data,16,No data,19,5,12,13,12,No data,7,No data,No data,23,14,14,26,15,No data,15,No data,13,11,8,10
21/09/2015,10.8,9.3,-0.5,9.4,24.5,15.4,272.9,20,No data,9,No data,12,9,10,7,7,No data,5,No data,No data,13,7,9,23,12,No data,9,No data,9,6,6,8
22/09/2015,6.8,2.8,-15.9,16.1,12.2,17.2,350.2,18,No data,8,No data,9,6,6,5,6,No data,5,No data,No data,9,5,10,9,7,No data,6,No data,8,5,7,6
23/09/2015,6.1,17.2,3.8,17.7,-2.8,17.7,257.6,16,No data,6,No data,7,6,8,5,5,No data,No data,No data,No data,8,No data,8,15,7,No data,7,No data,9,6,7,6
24/09/2015,9.8,21,1.4,21,19.5,23.2,266.2,16,No data,No data,No data,8,8,7,5,6,No data,No data,No data,No data,8,No data,8,17,7,No data,5,No data,8,5,8,5
25/09/2015,16.5,12.6,-2.7,12.8,-24.4,17.7,282.3,6,No data,No data,No data,12,7,9,8,7,No data,8,No data,No data,12,6,9,12,10,No data,9,No data,8,7,11,6
26/09/2015,20.2,3.9,9,9.9,-45.6,24.8,203.3,0,No data,16,No data,14,12,12,8,11,No data,11,No data,No data,16,12,23,13,13,No data,12,No data,15,13,12,10
27/09/2015,27.2,1.4,11,11.1,-31,19,187.3,0,No data,11,No data,9,13,7,8,14,No data,14,No data,No data,10,8,17,8,9,No data,6,No data,21,10,11,13
28/09/2015,25.9,3.1,15.9,16.2,-49.3,29.5,191,0,No data,13,No data,10,14,7,9,13,No data,12,No data,No data,10,9,19,10,11,No data,7,No data,19,10,12,10
29/09/2015,29.1,-0.6,6.6,6.6,-38.3,20.3,175.2,0,No data,18,No data,12,14,11,10,14,No data,18,No data,No data,12,12,19,11,11,No data,10,No data,21,10,13,10
30/09/2015,29.7,-4,2.1,4.5,-34.2,17.7,117.6,0,No data,14,No data,12,15,11,10,15,No data,21,No data,No data,14,10,15,11,9,No data,11,No data,15,11,12,9
01/10/2015,25.3,1.6,0.5,1.6,-44.9,22.5,252.8,0,No data,17,No data,13,18,12,12,19,No data,20,No data,No data,16,10,28,11,11,No data,11,No data,19,12,15,11
02/10/2015,20.9,3.1,-1.6,3.5,-25.1,13,296.8,0,No data,22,No data,23,32,No data,17,17,No data,18,No data,No data,21,18,34,21,18,No data,19,No data,27,19,23,21
03/10/2015,12.5,4.9,-0.5,4.9,-16.9,9.8,276.1,0,No data,32,No data,44,35,No data,30,29,No data,15,No data,No data,39,22,47,41,25,No data,38,No data,59,29,29,39
04/10/2015,7.7,-2.9,13.6,13.9,-24.1,18.4,168.2,4,No data,30,No data,34,28,No data,29,37,No data,12,No data,No data,31,27,53,35,30,No data,32,No data,53,25,25,46
05/10/2015,4,-6.4,20.4,21.3,29.3,25.9,162.5,24,No data,12,No data,15,44,No data,6,18,No data,21,No data,No data,14,12,28,17,14,No data,11,No data,33,6,10,20
06/10/2015,2,0.5,6.5,6.5,34.9,18.6,184,20,No data,10,No data,12,17,No data,5,9,No data,11,No data,No data,12,7,12,15,9,No data,6,No data,17,6,10,7
07/10/2015,11.9,5.6,-7.1,9.1,16.1,12.1,321.9,27,No data,12,No data,9,8,No data,6,6,No data,7,No data,No data,9,7,9,14,11,No data,7,No data,15,6,9,7
08/10/2015,16,9.2,7.1,11.7,-12.6,13.3,232.5,5,No data,17,No data,15,12,No data,7,11,No data,8,No data,No data,17,7,17,20,10,No data,12,No data,10,9,13,10
09/10/2015,17.2,2.2,10.5,10.7,-19.7,14.6,192.1,4,No data,20,No data,22,13,No data,9,13,No data,9,No data,No data,20,13,17,23,16,No data,14,No data,20,16,14,19
10/10/2015,18.1,-4,8.6,9.5,-17.8,13,154.7,3,No data,14,No data,12,15,No data,9,13,No data,14,No data,No data,14,10,20,11,11,No data,10,No data,22,15,13,No data
11/10/2015,18.6,-3.8,4.9,6.2,-8.9,7.6,142.7,3,No data,17,No data,26,17,No data,18,17,No data,13,No data,No data,25,16,19,24,22,No data,25,No data,22,27,23,14
12/10/2015,22.2,-1.7,-10.1,10.2,-15.6,12.9,9.6,8,No data,18,No data,23,13,No data,14,14,No data,7,No data,No data,23,15,16,19,16,No data,18,No data,20,26,16,14
13/10/2015,21.8,-1.9,1.1,2.2,-41.4,20.8,119.1,0,No data,11,No data,15,9,No data,8,10,No data,9,No data,No data,17,8,12,11,10,No data,12,No data,15,14,10,10
14/10/2015,19.3,1.1,6.7,6.7,-37.3,19.9,189,0,No data,9,No data,11,13,No data,8,7,No data,12,No data,No data,12,8,11,7,8,No data,6,No data,13,10,12,9
15/10/2015,21.6,-2.9,3,4.1,-19,10.4,135.6,0,No data,16,No data,16,20,No data,16,15,No data,14,No data,No data,16,15,18,11,14,No data,11,No data,19,15,17,14
16/10/2015,22.7,-6,-2.8,6.6,-29.2,16,65.1,0,No data,20,No data,25,24,No data,19,17,No data,23,No data,No data,26,19,20,19,20,No data,19,No data,18,24,20,16
17/10/2015,20.6,-6.6,-3,7.2,-29.2,16.3,65.9,0,No data,10,No data,16,16,12,12,9,No data,21,No data,No data,17,9,13,11,11,No data,10,No data,15,No data,14,9
18/10/2015,20.4,-3.6,-1,3.7,-26.8,13.9,73.8,0,No data,12,No data,12,8,14,13,12,No data,10,No data,No data,16,11,12,10,10,No data,10,No data,14,No data,12,7
19/10/2015,21.7,4.5,2.4,5.1,-27,14.4,241.6,0,No data,16,No data,12,14,11,11,12,No data,11,No data,No data,17,10,13,9,10,No data,8,No data,12,13,14,10
20/10/2015,19.3,13.5,2.1,13.6,-32.6,21.3,261,0,No data,16,No data,20,12,13,22,14,No data,8,No data,No data,24,13,No data,19,16,No data,13,No data,9,16,10,13
21/10/2015,7.1,23.1,-0.8,23.1,-19.9,25.2,271.9,16,No data,8,No data,14,9,13,8,5,No data,5,No data,No data,16,5,No data,27,10,No data,10,No data,5,8,8,5
22/10/2015,8,26,-14.5,29.8,-25.5,32.4,299.2,17,No data,10,No data,10,No data,10,8,No data,No data,9,No data,No data,12,7,No data,14,12,No data,8,No data,7,8,10,7
23/10/2015,8.3,17.8,19.7,26.6,-13.1,27.4,222,15,No data,11,No data,14,No data,13,8,No data,No data,6,No data,No data,17,8,14,22,14,No data,11,No data,11,9,8,13
24/10/2015,8.9,20.6,-4.8,21.1,8.9,21.6,283.2,16,No data,8,No data,10,5,11,4,7,No data,5,No data,No data,13,5,11,15,10,No data,7,No data,7,8,6,5
25/10/2015,11.5,14.3,17.4,22.6,-42.9,31.1,219.4,5,No data,9,No data,11,7,9,7,11,No data,4,No data,No data,17,8,11,14,13,No data,8,No data,6,13,8,7
26/10/2015,7.6,-5.8,26.3,26.9,-1.6,26.9,167.6,14,No data,17,No data,20,28,19,11,18,No data,10,No data,No data,25,14,20,22,No data,No data,19,No data,18,15,16,14
27/10/2015,10.4,-10.1,15.3,18.3,13.4,19.5,146.6,13,No data,25,No data,27,27,19,19,34,No data,22,No data,No data,29,21,37,29,No data,No data,23,No data,39,19,18,34
28/10/2015,6.1,-6.4,14.9,16.2,8,16.7,156.7,13,No data,15,No data,11,24,13,10,19,No data,17,No data,No data,15,7,31,21,17,No data,12,No data,36,7,14,25
29/10/2015,5.7,10.3,15.1,18.2,-2.2,18.3,214.4,15,No data,12,No data,9,13,8,8,11,No data,9,No data,No data,12,7,16,17,10,No data,7,No data,12,7,13,12
30/10/2015,11.8,3.5,19.4,19.7,15.8,21.2,190.2,14,No data,9,No data,No data,13,8,7,10,No data,7,No data,No data,14,6,15,17,9,No data,8,No data,12,10,12,9
31/10/2015,13.5,13.1,8.5,15.6,-22.2,19.2,236.9,5,No data,34,No data,No data,10,30,15,27,No data,10,No data,No data,38,20,30,34,28,No data,30,No data,28,26,24,24
01/11/2015,18.1,11.8,10.4,15.8,-39.3,25.2,228.7,0,No data,45,No data,No data,23,23,17,33,No data,13,No data,No data,39,29,30,54,30,No data,18,No data,25,23,28,25
02/11/2015,15.8,4.7,10.7,11.7,-25.8,17.4,203.4,0,No data,19,No data,No data,31,26,15,20,No data,16,No data,No data,31,15,31,35,23,No data,24,No data,21,22,23,21
03/11/2015,12.6,0.7,5.2,5.3,-5.9,6,187.6,4,No data,33,No data,No data,27,18,24,37,No data,21,No data,No data,30,30,34,28,27,No data,18,No data,40,19,21,42
04/11/2015,12.9,-2.4,5,5.5,-0.6,5.5,154.8,-1,No data,25,No data,21,22,14,18,29,No data,20,No data,No data,20,18,44,25,20,No data,12,No data,48,9,22,40
05/11/2015,8.5,2.3,16.8,16.9,13.9,18.3,187.8,14,No data,14,No data,12,26,10,7,14,No data,32,No data,No data,14,7,48,21,11,No data,8,No data,29,9,13,22
06/11/2015,6.1,18.3,18.4,25.9,14.7,26.9,224.9,15,No data,12,No data,8,12,6,5,8,No data,17,No data,No data,11,4,16,16,6,No data,5,No data,21,3,10,18
07/11/2015,9.1,16,0.8,16,8.1,16.5,267,16,No data,11,No data,No data,9,11,8,11,No data,8,No data,No data,12,8,17,16,7,No data,13,No data,11,6,12,12
08/11/2015,9.7,17.8,24.8,30.5,26,33.2,215.6,15,No data,11,No data,11,5,10,6,15,No data,5,No data,No data,14,6,19,15,12,No data,9,No data,13,7,10,15
09/11/2015,4.1,35.9,5.9,36.4,-1.9,36.4,260.6,16,No data,4,No data,7,5,8,3,4,No data,7,No data,No data,9,3,4,14,6,No data,6,No data,5,No data,10,2
10/11/2015,7.9,24.4,7.7,25.6,-9.5,26.1,252.5,16,No data,6,No data,9,7,8,4,4,No data,5,No data,No data,11,4,5,17,6,No data,7,No data,8,8,8,4
11/11/2015,9.8,20.6,9,22.5,-3.4,22.6,246.3,15,No data,6,No data,8,5,7,4,5,No data,7,No data,No data,10,4,6,No data,6,No data,5,No data,5,5,9,4
12/11/2015,8.2,20.3,34.5,40.1,23.6,41.8,210.4,15,No data,7,No data,11,6,8,6,7,No data,6,No data,No data,10,5,8,17,7,No data,5,No data,12,8,9,6
13/11/2015,8.5,35.2,-0.5,35.2,2.3,35.2,270.8,16,No data,6,No data,8,4,10,7,5,No data,5,No data,No data,8,4,5,14,7,No data,7,No data,3,6,7,4
14/11/2015,10.2,22.4,7.7,23.7,-13,24.5,251.1,16,No data,5,No data,6,6,7,5,5,No data,6,No data,No data,8,4,9,13,6,No data,4,No data,7,4,8,6
15/11/2015,3.9,17.4,12.4,21.3,21.8,24,234.6,25,No data,8,No data,7,5,No data,7,6,No data,5,No data,No data,9,6,6,11,8,No data,7,No data,7,7,15,4
16/11/2015,-0.3,33.9,10.8,35.6,12.4,36.1,252.3,16,No data,7,No data,7,6,No data,5,6,No data,5,No data,No data,9,4,5,15,7,No data,5,No data,4,5,No data,5
17/11/2015,-0.7,21.7,9.2,23.6,49.3,34.1,247,20,No data,10,No data,7,5,7,5,8,No data,4,No data,No data,9,6,7,12,8,No data,5,No data,4,9,11,7
18/11/2015,4.7,25.4,9.6,27.1,55.9,39,249.4,20,No data,6,No data,8,5,9,8,7,No data,6,No data,No data,11,4,6,15,8,No data,7,No data,3,10,No data,6
19/11/2015,11.1,13.8,-7.6,15.8,22.4,19.4,298.8,27,No data,7,No data,9,5,9,10,6,No data,6,No data,No data,11,5,6,17,8,No data,7,No data,1,9,8,4
20/11/2015,12.5,8.4,-17.7,19.6,42.6,29,334.7,20,No data,6,No data,6,6,8,7,6,No data,6,No data,No data,7,3,6,11,6,No data,5,No data,0,7,7,5
21/11/2015,13.5,8.2,-17.1,18.9,-2.1,19,334.5,17,No data,8,No data,7,7,5,4,7,No data,8,No data,No data,7,5,7,3,5,No data,3,No data,2,7,7,5
22/11/2015,16.8,0.4,-9.6,9.6,-19.8,13.8,357.6,0,No data,12,No data,15,17,14,7,13,No data,10,No data,No data,15,14,12,13,16,No data,11,No data,4,14,11,10
23/11/2015,14,23.3,6.1,24.1,-6.1,24.3,255.4,16,No data,22,No data,18,9,17,14,13,No data,8,No data,No data,19,17,11,25,19,No data,15,No data,5,19,12,10
24/11/2015,9.4,23.5,-11,26,21.3,28.1,295.2,17,No data,10,No data,8,7,9,6,7,No data,7,No data,No data,10,5,7,15,7,No data,6,No data,2,8,8,7
25/11/2015,12.7,12.7,-18.1,22,-3.1,22.1,325,17,No data,7,No data,12,6,8,5,7,No data,8,No data,No data,10,5,7,9,13,No data,8,No data,5,9,8,9
26/11/2015,11.2,22.1,-3.2,22.3,-31.1,27.2,278.2,6,No data,16,No data,17,5,19,11,9,No data,6,No data,No data,17,9,8,20,14,No data,16,No data,4,12,12,12
27/11/2015,3.6,24.9,-4.4,25.3,20.5,27.3,280,16,No data,7,No data,10,4,8,3,5,No data,7,No data,No data,10,5,7,14,8,No data,6,No data,3,5,6,4
28/11/2015,0.2,35,8.6,36,24.1,37.9,256.2,16,No data,5,No data,7,4,6,5,6,No data,5,No data,No data,8,3,6,11,6,No data,4,No data,2,5,8,4
29/11/2015,-0.9,38.8,-9.4,39.9,40.5,44.7,283.7,26,No data,7,No data,7,4,8,7,6,No data,6,No data,No data,9,5,6,10,8,No data,7,No data,2,10,15,4
30/11/2015,7.7,22.8,-3.8,23.1,11.8,23.9,279.5,16,No data,7,No data,5,9,6,4,7,No data,8,No data,No data,7,4,8,12,6,No data,4,No data,4,8,9,7
01/09/2016,14.4,13.5,10.5,17.1,-13.9,18.5,232.1,15,No data,11,No data,12,5,5,9,7,No data,4,No data,No data,No data,6,7,14,9,No data,11,4,No data,9,10,10
02/09/2016,11.7,15.6,2.9,15.9,-4.7,16,259.6,16,No data,9,No data,11,6,4,8,6,No data,5,No data,No data,No data,5,5,16,6,No data,8,3,No data,8,10,7
03/09/2016,10,8.2,13.1,15.5,8.4,16,212.2,15,No data,7,No data,9,5,4,6,5,No data,6,No data,No data,No data,6,6,11,7,No data,8,7,No data,8,10,9
04/09/2016,11.2,4.7,-1.3,4.9,-4.2,5.3,285.5,-1,No data,7,No data,7,5,3,7,5,No data,5,No data,No data,No data,4,4,8,6,No data,6,7,No data,9,10,6
05/09/2016,12.9,12.5,12.8,17.9,-6.3,18.2,224.3,15,No data,9,No data,12,6,6,6,7,No data,5,No data,No data,No data,5,9,14,6,No data,7,8,No data,9,10,11
06/09/2016,14.3,13.7,6.6,15.2,-20.6,18.4,244.2,5,No data,13,No data,11,6,7,8,6,No data,6,No data,No data,No data,6,6,16,6,No data,7,6,No data,9,11,No data
07/09/2016,13.3,-1.6,10.8,10.9,-6.5,11.4,171.6,14,No data,No data,No data,18,9,10,14,10,No data,6,No data,No data,No data,9,10,16,11,No data,No data,8,No data,12,16,10
08/09/2016,5.9,16.8,11.4,20.3,20,22.6,235.7,15,No data,No data,No data,16,9,10,10,11,No data,7,No data,No data,No data,9,12,18,15,No data,No data,14,No data,11,11,20
09/09/2016,5,13,29,31.8,28.2,34.8,204.1,15,No data,No data,No data,9,5,6,8,7,No data,4,No data,No data,No data,5,6,13,7,No data,7,5,No data,9,12,8
10/09/2016,6.2,12.7,8.3,15.1,-20.4,18.3,236.7,5,10,No data,No data,9,7,5,7,7,No data,6,No data,No data,No data,5,7,12,6,No data,7,6,No data,7,11,8
11/09/2016,4.4,8.5,26.6,27.9,-23.3,30.3,197.7,14,9,No data,No data,10,6,5,7,6,No data,4,No data,No data,No data,5,6,11,9,No data,9,5,No data,8,12,10
12/09/2016,4.7,10.8,20.2,23,-0.6,23,208.2,15,11,No data,No data,12,7,7,10,8,No data,3,No data,No data,No data,6,8,13,9,No data,10,6,No data,10,13,10
13/09/2016,12.8,-1.1,-3.7,3.8,-1,3.9,15.9,-1,20,No data,No data,21,13,17,13,13,No data,5,No data,No data,No data,13,13,19,14,No data,23,18,No data,17,20,No data
14/09/2016,14.4,-8.2,0,8.2,-7,8.9,89.7,12,40,No data,No data,22,No data,20,25,27,No data,4,No data,No data,No data,36,24,No data,33,No data,20,14,19,12,25,22
15/09/2016,11.8,1.7,2.3,2.8,5.3,3.9,215.6,25,49,No data,No data,25,22,18,14,38,No data,11,No data,No data,No data,40,28,24,36,No data,21,28,32,17,14,30
16/09/2016,15.2,7.6,-12.2,14.4,6.1,14.7,328,17,11,No data,No data,13,8,9,7,5,No data,4,No data,No data,No data,7,5,9,18,No data,11,9,15,15,11,14
17/09/2016,15.6,7.9,3.3,8.5,-35.7,19.8,247.4,0,9,No data,No data,11,7,5,7,5,No data,5,No data,No data,No data,5,6,7,6,No data,8,6,8,10,8,9
18/09/2016,17.6,8.7,4.5,9.8,-3,9.9,242.5,15,13,No data,No data,14,7,9,9,10,No data,7,No data,No data,No data,12,8,10,13,No data,12,6,8,13,10,12
19/09/2016,19.4,5.5,-1.9,5.9,-26.7,14.6,288.6,0,9,No data,No data,21,8,17,7,8,No data,4,No data,No data,No data,8,6,16,13,No data,18,4,No data,15,9,9
20/09/2016,15.7,6.2,8.7,10.7,-19,14.3,215.1,5,18,No data,No data,16,11,11,13,8,No data,6,No data,No data,No data,9,6,12,9,No data,12,5,8,21,11,10
21/09/2016,13.2,7.7,19.4,20.9,8.6,21.3,201.5,14,23,No data,No data,20,20,15,18,15,No data,5,No data,No data,No data,14,19,22,14,No data,19,14,17,21,15,19
22/09/2016,14.4,11.3,10,15.1,6,15.4,228.5,15,No data,No data,No data,15,6,12,8,8,No data,4,No data,No data,No data,5,8,21,15,No data,14,8,10,8,7,13
23/09/2016,12.1,12.1,20.7,23.9,-25.8,27.2,210.2,5,No data,No data,No data,10,6,5,7,6,No data,5,No data,No data,No data,4,8,15,8,No data,9,5,5,9,8,9
24/09/2016,6.7,13.9,24.5,28.2,14.2,29.1,209.5,15,No data,No data,No data,11,7,6,8,8,No data,4,No data,No data,No data,6,8,14,9,No data,8,6,6,10,11,10
25/09/2016,9.5,20.7,7.8,22.1,20.8,24.4,249.3,16,No data,No data,No data,8,5,5,6,5,No data,4,No data,No data,No data,4,6,12,7,No data,8,4,7,11,10,9
26/09/2016,14.4,6.3,14.7,16,-11.5,17,203.2,15,No data,No data,No data,11,9,5,8,6,No data,3,No data,No data,No data,4,7,15,8,No data,10,4,7,10,8,10
27/09/2016,13.8,30.6,2.6,30.7,13.3,31.4,265.2,16,11,No data,No data,9,9,5,7,6,No data,7,No data,No data,No data,5,8,14,8,No data,8,5,10,9,14,10
28/09/2016,13.1,19.4,10.9,22.2,-7.1,22.5,240.6,15,12,No data,No data,12,9,8,9,9,No data,6,No data,No data,No data,7,6,17,11,No data,10,6,8,15,12,12
29/09/2016,5.6,27.2,-10.6,29.2,3.3,29.3,291.2,16,7,No data,No data,7,7,4,8,5,No data,4,No data,No data,No data,4,3,13,7,No data,6,2,3,9,6,8
30/09/2016,6.6,14.4,0,14.4,2.3,14.4,270,16,9,No data,No data,9,7,5,8,6,No data,5,No data,No data,No data,4,7,15,No data,No data,8,2,3,11,3,9
01/10/2016,10.2,0.2,-6.6,6.6,2.7,6.8,358.3,18,8,No data,No data,9,11,3,6,10,No data,9,No data,No data,No data,6,14,10,9,No data,9,9,7,8,7,15
02/10/2016,12.2,-0.9,7.1,7.2,-39.3,20.9,172.8,0,15,No data,No data,10,10,4,10,6,No data,8,No data,No data,No data,9,8,8,9,No data,8,7,5,11,13,8
03/10/2016,20.5,-1.8,25.2,25.3,-28.1,28.9,175.9,4,16,No data,No data,13,8,6,11,10,No data,5,No data,No data,No data,8,9,12,10,No data,13,16,15,13,17,11
04/10/2016,28.3,-8.3,17.1,19,-13.2,20.1,154,13,10,No data,No data,15,10,12,12,11,No data,8,No data,No data,No data,8,8,16,9,No data,14,6,7,20,17,8
05/10/2016,26.5,-10.4,18,20.8,-30.3,25.7,150,3,8,No data,No data,9,8,5,10,7,No data,5,No data,No data,No data,7,7,10,7,No data,7,4,6,16,15,7
06/10/2016,24.5,-12.5,10.4,16.2,-27.9,21.4,129.6,3,No data,No data,No data,9,9,4,8,6,No data,5,No data,No data,No data,5,6,8,6,No data,8,6,4,13,11,8
07/10/2016,21.4,-9.5,10.9,14.4,-17.3,16.8,138.9,3,No data,No data,No data,12,10,7,10,8,No data,7,No data,No data,No data,6,7,10,7,No data,11,5,6,19,17,9
08/10/2016,26.6,-4.4,4.6,6.3,-20.4,12,136.4,0,No data,No data,No data,11,8,6,13,8,No data,6,No data,No data,No data,7,10,7,7,No data,11,5,6,17,18,10
09/10/2016,27,-2.2,1.5,2.7,-28.5,14.5,124.1,0,No data,No data,No data,7,5,2,9,7,No data,7,No data,No data,No data,6,6,4,4,No data,6,4,3,12,15,8
10/10/2016,24.8,-6,3.3,6.8,-29.1,16.1,119.4,0,No data,No data,No data,10,9,4,10,7,No data,10,No data,No data,No data,7,6,6,8,No data,7,5,4,13,13,9
11/10/2016,22.2,-14.5,8.7,16.8,-25.5,21.1,120.9,3,No data,No data,No data,11,8,9,13,7,No data,3,No data,No data,No data,9,7,10,8,No data,12,5,6,14,14,7
