Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
27/09/2014,15.6,13.8,8.5,16.2,-36.3,24.3,238.5,0,No data,40,No data,89,No data,34,31,No data,No data,46,No data,27,56,79,36,36,No data,8,20,49,41
28/09/2014,15.4,6,2.8,6.6,-23.2,13.4,245.1,0,No data,43,No data,82,No data,24,23,No data,No data,36,No data,29,52,85,24,31,No data,15,21,33,40
29/09/2014,16,4.5,6.7,8.1,-18.7,12.4,214,0,No data,52,No data,99,No data,37,39,No data,No data,50,No data,31,64,112,No data,37,No data,27,23,37,43
30/09/2014,15.6,12,15.1,19.2,-9.3,19.8,218.6,15,No data,41,No data,75,No data,35,36,No data,No data,47,No data,22,58,130,No data,19,No data,16,18,25,40
01/10/2014,19.2,14.8,-0.6,14.8,-15.5,16.7,272.4,6,No data,53,No data,47,No data,33,39,No data,No data,45,37,19,40,99,40,36,No data,14,22,25,27
02/10/2014,16.6,15.3,19.3,24.6,-41.9,32.3,218.4,5,No data,64,No data,69,No data,32,41,24,No data,66,50,31,66,98,35,35,No data,14,20,43,38
03/10/2014,11.7,17.7,12.4,21.6,-8.6,22,235.1,15,No data,30,No data,62,No data,33,31,14,No data,61,49,13,48,126,36,23,No data,11,19,19,30
04/10/2014,11.7,13.8,-6.7,15.4,14,16.9,295.7,17,No data,47,No data,59,No data,25,40,13,No data,57,37,15,38,69,33,24,No data,8,22,26,25
05/10/2014,9.3,11.7,25.8,28.3,-13.1,29,204.4,15,No data,38,No data,63,No data,25,23,16,No data,39,46,18,57,96,31,27,No data,10,21,21,24
06/10/2014,3.3,5.7,17.3,18.2,48.7,30.4,198.1,20,No data,52,No data,74,No data,13,44,22,No data,53,45,24,63,103,26,16,No data,21,21,30,22
07/10/2014,1.1,-0.1,0.7,0.7,48.9,24.4,171.8,20,No data,53,No data,59,No data,26,46,21,No data,53,48,19,55,125,35,21,No data,12,19,34,37
08/10/2014,-1,-2.6,9.2,9.5,63.5,33.1,164.5,20,No data,51,No data,44,No data,19,39,32,No data,81,53,23,75,116,25,16,No data,17,11,16,35
09/10/2014,1.6,9.9,-2,10.1,63.1,33.1,281.4,20,No data,36,No data,31,No data,19,35,11,No data,90,38,13,50,110,21,12,No data,8,5,19,31
10/10/2014,9.2,8.7,2,8.9,28.8,16.9,257.2,20,No data,52,No data,48,No data,27,46,28,No data,88,56,21,48,125,38,19,No data,10,17,36,41
11/10/2014,12.3,3.7,-1.6,4,19.6,10.6,292.9,20,No data,68,No data,50,No data,29,40,26,No data,78,54,29,59,109,40,23,No data,19,26,55,43
12/10/2014,10.3,-2.6,-3.1,4.1,-11,6.8,39.7,0,No data,42,No data,39,No data,15,20,27,No data,62,35,23,46,59,18,25,No data,23,20,32,39
13/10/2014,10.9,-12.2,-9.6,15.5,-3.8,15.6,51.9,11,No data,32,No data,54,No data,22,18,13,No data,84,41,14,41,67,14,19,No data,16,26,13,23
14/10/2014,8.7,-9.8,-1.8,10,-14.8,12.5,79.7,2,No data,55,No data,50,No data,44,23,15,No data,87,31,26,47,74,30,42,No data,14,26,37,35
15/10/2014,3.5,-10.7,15.3,18.7,-2.6,18.7,145.1,13,No data,54,No data,77,29,23,40,32,No data,69,47,33,68,85,19,27,No data,20,25,50,33
16/10/2014,0.7,-5.7,18.1,19,10.8,19.8,162.7,14,No data,54,No data,65,39,36,56,30,No data,83,50,24,68,135,46,27,No data,33,20,36,36
17/10/2014,2.3,-1.6,24,24,-8,24.3,176.3,14,No data,33,No data,55,21,25,37,21,No data,No data,45,16,67,109,34,16,No data,22,17,27,33
18/10/2014,1.3,17.4,24,29.6,26,32.3,215.9,15,No data,13,No data,37,13,18,18,7,No data,No data,38,6,23,86,15,11,No data,7,10,19,20
19/10/2014,4.1,29.7,1.7,29.7,21.5,31.6,266.8,16,No data,12,No data,27,8,9,19,4,No data,No data,26,4,11,86,16,8,No data,1,6,6,12
20/10/2014,4.6,22.4,8.9,24.2,-19.9,26.1,248.3,16,No data,40,No data,42,20,22,44,14,No data,No data,36,16,34,106,29,18,No data,4,16,16,31
21/10/2014,7.2,25.2,-35.4,43.4,22.7,44.9,324.6,17,No data,33,No data,25,24,18,37,7,No data,No data,16,6,17,62,No data,14,No data,2,15,11,13
22/10/2014,13.6,23.6,8,24.9,-27.6,28.4,251.3,6,No data,67,No data,48,29,42,61,19,No data,No data,37,22,39,87,39,37,No data,5,28,32,29
23/10/2014,9.2,21.4,11,24,1.8,24,242.7,15,No data,36,No data,56,15,26,35,13,No data,No data,46,13,39,111,29,15,No data,6,12,17,32
24/10/2014,7.4,19.7,9,21.6,1.9,21.6,245.4,15,No data,56,No data,63,26,35,48,No data,No data,No data,45,19,49,105,39,21,No data,5,15,37,38
25/10/2014,4.8,31.8,12.9,34.3,-8.1,34.5,247.9,16,No data,35,No data,59,8,32,41,11,No data,No data,50,16,26,107,28,31,No data,4,20,20,25
26/10/2014,4,30.9,16,34.8,-8.5,35.1,242.6,15,No data,15,No data,48,4,19,19,6,No data,No data,43,6,10,96,18,10,No data,2,9,10,12
27/10/2014,7,19.6,15.4,24.9,1.1,24.9,231.9,15,No data,26,No data,52,7,17,38,12,No data,No data,53,11,27,104,33,14,No data,7,24,34,29
28/10/2014,7.9,12.8,-1.8,13,10.7,14,277.9,16,No data,34,No data,59,32,21,46,15,No data,No data,54,17,36,104,37,17,No data,14,25,33,28
29/10/2014,12.7,-1.9,5.6,5.9,-29.3,15.8,161.8,0,No data,61,No data,75,47,24,40,37,No data,No data,45,26,75,81,15,33,No data,28,35,52,37
30/10/2014,12.6,3.2,17.8,18.1,4.7,18.3,190.2,14,No data,50,No data,75,28,27,52,28,No data,No data,55,22,69,104,No data,29,No data,21,26,47,31
31/10/2014,8.8,10.8,22.6,25,14.6,26.1,205.7,15,No data,56,No data,78,19,22,49,15,No data,No data,62,19,60,106,No data,27,No data,17,29,35,32
01/11/2014,3.5,16.6,23.4,28.7,2.6,28.7,215.3,15,No data,22,No data,43,9,22,24,8,No data,No data,43,7,26,93,No data,13,No data,5,8,13,21
02/11/2014,-1.7,20.1,10.8,22.8,20.1,24.9,241.6,15,No data,25,No data,33,11,13,28,12,No data,No data,34,10,32,79,No data,10,No data,6,5,16,25
03/11/2014,-5.9,4,3.7,5.5,58.4,29.7,227.6,20,No data,46,No data,68,23,34,42,21,No data,No data,57,18,45,109,No data,28,No data,19,22,47,34
04/11/2014,2.2,-2.1,-17.5,17.7,27.3,22.3,7,28,No data,88,No data,95,42,41,48,32,No data,No data,53,41,67,93,No data,56,No data,34,37,50,44
05/11/2014,5.8,1.4,-6.1,6.3,-18.8,11.3,346.7,0,No data,92,No data,97,54,38,33,28,No data,No data,42,52,72,58,No data,38,No data,32,46,50,42
06/11/2014,-3.2,13.5,36.5,38.9,24.3,40.7,200.3,14,No data,74,No data,83,21,35,42,30,No data,No data,52,31,74,113,No data,38,No data,26,28,26,40
07/11/2014,-6,16,5.5,16.9,60.6,34.7,251.1,20,No data,46,No data,54,29,23,47,19,No data,No data,43,20,56,107,No data,14,No data,14,10,31,32
08/11/2014,-0.3,11.6,12.4,16.9,39.8,26.1,223.2,20,No data,40,No data,55,19,17,41,17,No data,97,54,18,56,99,25,10,No data,14,12,34,27
09/11/2014,5.2,6.5,-0.3,6.6,25.6,14.4,272.7,20,No data,57,No data,71,21,33,47,34,No data,104,61,32,64,102,49,28,No data,19,20,52,38
10/11/2014,-1,-0.9,19.6,19.6,21,22.2,177.4,24,No data,53,No data,71,34,24,45,34,No data,113,57,26,77,103,41,15,No data,34,15,42,35
11/11/2014,-1.5,-9.5,20,22.1,26,25.6,154.7,23,No data,46,No data,59,21,8,32,24,No data,97,33,20,59,78,11,11,No data,18,No data,42,15
12/11/2014,-1.9,-0.7,19.6,19.6,40,28,178.1,20,No data,58,No data,65,21,No data,47,27,No data,94,50,22,68,104,34,17,No data,20,No data,24,28
13/11/2014,-1.1,-5,31.6,32,11.3,32.5,171,14,No data,50,No data,70,20,No data,41,23,No data,92,45,23,63,91,22,16,No data,18,No data,40,23
14/11/2014,0.5,-5.9,26.9,27.6,42.5,34.8,167.7,24,No data,70,No data,78,39,24,56,32,No data,116,58,35,80,116,48,30,No data,28,No data,39,32
15/11/2014,3.1,-8,12.5,14.8,30.2,21.2,147.5,20,No data,66,No data,83,44,27,34,39,No data,119,59,43,64,91,No data,39,No data,44,No data,57,45
16/11/2014,7.8,-9.8,-1.4,10,23.2,15.3,81.7,20,No data,38,No data,67,41,30,24,24,No data,101,41,25,52,52,No data,36,No data,38,No data,29,36
17/11/2014,10.5,-10.7,-6.9,12.7,8.2,13.3,57,11,No data,54,No data,75,40,36,31,28,No data,104,52,32,54,99,No data,28,No data,24,No data,29,34
18/11/2014,10.2,-11.5,11.2,16.1,-17.2,18.2,134.3,3,No data,62,No data,66,52,46,36,37,No data,105,47,38,64,55,No data,36,No data,36,No data,58,38
19/11/2014,17.4,-8.7,15.7,17.9,-5.9,18.2,151.2,13,No data,61,No data,80,47,41,40,42,No data,101,50,36,68,86,No data,38,No data,31,No data,39,36
20/11/2014,22.1,-5.7,8.7,10.3,-22.4,15.3,146.9,0,No data,78,No data,87,50,42,46,39,No data,116,47,43,66,84,No data,43,No data,56,No data,55,41
21/11/2014,15.2,-9.4,22.9,24.7,3.6,24.8,157.7,14,No data,59,No data,77,36,40,46,44,No data,116,45,45,68,94,No data,36,No data,36,No data,47,31
22/11/2014,14,8.4,7.3,11.1,34.3,20.4,229.3,20,No data,75,No data,69,28,26,54,35,No data,95,52,41,75,104,No data,33,No data,30,No data,49,45
23/11/2014,14.8,8.7,-5.2,10.1,-13.7,12.2,301,7,No data,62,No data,79,24,24,36,30,No data,65,38,37,57,59,No data,28,No data,14,No data,39,42
24/11/2014,18.2,11.7,4.8,12.6,-24.7,17.7,247.8,6,No data,143,No data,108,41,55,44,45,No data,81,63,50,87,106,No data,70,No data,19,No data,86,60
25/11/2014,18.1,-1.4,5.5,5.7,-25,13.7,166.3,0,No data,109,No data,80,48,43,47,58,No data,112,61,50,83,76,No data,51,No data,35,No data,70,52
26/11/2014,12.8,-0.5,3.9,3.9,-0.7,4,172.7,-1,No data,76,No data,83,63,46,40,44,No data,No data,51,39,71,70,No data,45,No data,66,No data,50,49
27/11/2014,0.4,-9.3,14.1,16.9,-3.6,17,146.6,13,No data,76,No data,76,47,25,44,40,No data,87,51,39,60,104,No data,34,No data,41,No data,55,37
28/11/2014,5.4,-16.4,11.2,19.9,-4.8,20,124.2,13,No data,53,No data,60,51,33,37,41,No data,91,40,33,64,89,No data,38,No data,42,No data,46,38
29/11/2014,10.1,1.1,11.3,11.4,1,11.4,185.6,14,No data,53,No data,62,35,31,37,38,No data,80,43,36,56,88,No data,35,No data,33,No data,72,33
30/11/2014,12.6,3.1,-4.7,5.7,-19.9,11.5,326.4,0,No data,41,No data,65,41,28,28,18,No data,67,33,24,43,58,No data,28,No data,26,No data,36,33
01/09/2015,21,1.2,-14.4,14.4,-4.1,14.5,355.2,18,No data,62,No data,84,27,22,34,13,37,62,35,20,39,61,40,22,16,No data,29,15,22
02/09/2015,20.6,3.8,-17.1,17.5,4.8,17.6,347.4,18,No data,60,No data,70,25,36,37,16,39,65,36,22,35,74,49,39,25,No data,29,13,28
03/09/2015,20,2.2,-19.6,19.7,13.6,20.8,353.6,18,No data,54,No data,62,26,35,33,16,36,No data,32,18,36,70,47,37,9,15,27,16,25
04/09/2015,20.4,5.2,-16.8,17.6,-1.6,17.6,343,18,No data,54,No data,76,20,35,34,13,41,No data,33,18,43,63,43,36,19,20,32,12,28
05/09/2015,21.6,2,-12.7,12.8,-28.2,19.1,350.8,0,No data,38,No data,75,20,22,24,14,33,50,38,18,36,54,31,24,19,16,23,11,30
06/09/2015,24.2,7,-9.7,12,-33.9,20.7,324,0,No data,31,No data,56,13,27,24,15,24,32,32,13,20,55,38,28,12,9,21,17,21
07/09/2015,26.1,0.5,-2.2,2.2,-42.7,21.5,347.1,0,No data,56,No data,77,30,20,28,25,32,46,42,26,47,51,36,22,26,25,27,42,30
08/09/2015,20.4,-2.8,10.1,10.5,-46,25.3,164.5,0,No data,51,No data,74,33,15,27,34,25,70,41,23,53,53,17,25,30,30,25,38,29
09/09/2015,17.6,-5.5,13.4,14.5,-33.3,22.1,157.7,0,No data,46,No data,70,42,18,30,34,25,78,43,20,53,77,13,22,29,20,29,43,29
10/09/2015,18.8,-6.5,17.2,18.4,-6.6,18.6,159.4,14,No data,46,No data,72,38,23,33,29,25,78,40,22,50,106,27,25,23,23,31,54,24
11/09/2015,15.4,-6.9,18.6,19.9,14.6,21.2,159.7,14,No data,40,No data,93,27,31,41,27,19,77,48,24,56,113,23,31,18,17,37,40,18
12/09/2015,9.9,0.9,9.6,9.6,39.6,22,185.4,20,No data,36,No data,49,14,19,37,19,18,60,39,15,40,107,27,16,14,8,10,19,25
13/09/2015,4.8,0.8,14.3,14.3,17.7,16.8,183.2,24,No data,34,No data,69,16,17,18,19,25,59,45,18,41,81,21,23,22,21,24,19,26
14/09/2015,3.9,-1.9,-7.7,7.9,47.9,25.2,14.2,20,No data,46,No data,53,43,16,28,30,44,101,40,16,55,98,18,11,30,26,8,24,34
15/09/2015,-0.6,7,-3.6,7.9,33,18.3,297.1,20,No data,65,No data,51,23,20,50,19,40,53,48,21,No data,116,42,14,19,18,11,25,32
16/09/2015,-3.2,-3.6,-3.4,4.9,32.3,16.9,46.7,20,No data,58,No data,78,35,27,30,27,50,78,44,23,52,58,19,28,25,21,28,27,34
17/09/2015,3,7.3,-4.7,8.7,32.7,18.5,302.8,20,No data,61,No data,50,No data,30,53,26,41,63,36,19,51,108,45,26,13,7,19,34,36
18/09/2015,13.7,3,-8,8.6,-1.8,8.6,339.9,18,No data,65,No data,100,No data,31,44,29,54,96,45,28,64,87,41,28,27,24,28,26,43
19/09/2015,19.1,6.2,2,6.5,-35.3,18.8,252.6,0,No data,61,No data,89,No data,23,38,20,39,66,39,33,45,69,50,23,18,9,26,32,38
20/09/2015,17.6,8.3,12.1,14.7,-11.1,15.7,214.5,15,No data,41,No data,57,No data,18,35,15,32,59,46,17,32,114,47,25,10,6,18,21,31
21/09/2015,10.8,9.3,-0.5,9.4,24.5,15.4,272.9,20,No data,45,No data,70,No data,31,41,20,32,47,57,17,53,128,47,22,14,8,15,15,31
22/09/2015,6.8,2.8,-15.9,16.1,12.2,17.2,350.2,18,No data,50,No data,91,No data,30,41,No data,41,56,No data,20,50,76,40,34,17,17,30,14,29
23/09/2015,6.1,17.2,3.8,17.7,-2.8,17.7,257.6,16,No data,43,No data,45,No data,30,43,16,No data,55,32,No data,36,105,37,27,11,7,20,23,29
24/09/2015,9.8,21,1.4,21,19.5,23.2,266.2,16,No data,No data,No data,45,No data,26,44,16,No data,47,36,No data,32,113,38,27,7,3,17,24,26
25/09/2015,16.5,12.6,-2.7,12.8,-24.4,17.7,282.3,6,No data,No data,No data,79,No data,38,47,21,31,54,43,26,42,79,52,41,12,6,29,41,30
26/09/2015,20.2,3.9,9,9.9,-45.6,24.8,203.3,0,No data,48,No data,80,29,32,23,30,31,68,46,30,62,74,27,28,22,17,28,45,39
27/09/2015,27.2,1.4,11,11.1,-31,19,187.3,0,No data,37,No data,57,No data,15,23,23,35,69,36,20,48,66,17,12,20,15,21,38,34
28/09/2015,25.9,3.1,15.9,16.2,-49.3,29.5,191,0,No data,57,No data,69,No data,16,35,30,39,82,42,29,64,78,No data,No data,23,16,26,45,35
29/09/2015,29.1,-0.6,6.6,6.6,-38.3,20.3,175.2,0,No data,57,No data,64,No data,21,29,34,59,86,42,25,65,60,No data,No data,25,21,25,41,41
30/09/2015,29.7,-4,2.1,4.5,-34.2,17.7,117.6,0,No data,45,No data,58,No data,19,26,36,61,90,42,20,62,67,14,25,41,29,26,42,39
01/10/2015,25.3,1.6,0.5,1.6,-44.9,22.5,252.8,0,No data,66,No data,66,44,14,29,35,50,75,46,25,65,55,13,22,27,19,25,48,43
02/10/2015,20.9,3.1,-1.6,3.5,-25.1,13,296.8,0,No data,81,No data,85,36,27,31,37,44,65,55,40,72,75,23,29,32,31,35,63,51
03/10/2015,12.5,4.9,-0.5,4.9,-16.9,9.8,276.1,0,No data,75,No data,90,34,44,30,25,53,79,53,38,62,81,38,36,38,33,29,53,45
04/10/2015,7.7,-2.9,13.6,13.9,-24.1,18.4,168.2,4,No data,57,No data,76,30,34,25,26,34,66,54,26,50,101,33,28,32,26,27,37,36
05/10/2015,4,-6.4,20.4,21.3,29.3,25.9,162.5,24,No data,37,No data,70,46,12,32,27,29,83,42,20,55,83,18,14,36,29,17,32,25
06/10/2015,2,0.5,6.5,6.5,34.9,18.6,184,20,No data,61,No data,70,38,13,39,31,41,73,47,35,57,95,19,12,34,33,17,32,31
07/10/2015,11.9,5.6,-7.1,9.1,16.1,12.1,321.9,27,No data,61,No data,40,32,33,45,19,43,54,28,24,36,77,37,31,24,19,18,32,25
08/10/2015,16,9.2,7.1,11.7,-12.6,13.3,232.5,5,No data,84,No data,79,43,50,54,31,51,85,49,28,59,102,53,46,25,14,26,54,43
09/10/2015,17.2,2.2,10.5,10.7,-19.7,14.6,192.1,4,No data,76,No data,105,53,34,30,32,45,95,53,38,62,97,37,30,31,21,29,60,51
10/10/2015,18.1,-4,8.6,9.5,-17.8,13,154.7,3,No data,48,No data,57,29,18,26,29,35,88,42,27,59,56,19,16,40,27,22,54,40
11/10/2015,18.6,-3.8,4.9,6.2,-8.9,7.6,142.7,3,No data,31,No data,53,27,16,20,25,35,61,39,17,44,42,11,15,34,27,23,44,32
12/10/2015,22.2,-1.7,-10.1,10.2,-15.6,12.9,9.6,8,No data,68,No data,100,29,27,30,27,41,57,43,32,51,56,38,26,No data,22,40,28,37
13/10/2015,21.8,-1.9,1.1,2.2,-41.4,20.8,119.1,0,No data,58,No data,94,38,20,31,29,47,78,42,26,61,51,27,21,No data,38,35,40,43
14/10/2015,19.3,1.1,6.7,6.7,-37.3,19.9,189,0,No data,56,No data,103,45,22,32,26,45,75,39,27,64,52,29,17,42,32,41,50,39
15/10/2015,21.6,-2.9,3,4.1,-19,10.4,135.6,0,No data,59,No data,92,45,23,31,26,50,92,36,33,59,52,31,24,41,33,38,42,42
16/10/2015,22.7,-6,-2.8,6.6,-29.2,16,65.1,0,No data,54,No data,96,41,19,31,25,67,102,37,24,65,47,23,17,34,25,34,33,48
17/10/2015,20.6,-6.6,-3,7.2,-29.2,16.3,65.9,0,No data,36,No data,80,31,20,30,18,53,81,32,17,52,44,18,9,25,17,28,40,37
18/10/2015,20.4,-3.6,-1,3.7,-26.8,13.9,73.8,0,No data,36,No data,63,29,20,23,18,34,79,31,18,42,40,20,12,21,16,30,27,36
19/10/2015,21.7,4.5,2.4,5.1,-27,14.4,241.6,0,No data,78,No data,95,44,30,34,31,44,74,44,38,60,57,45,26,40,31,46,42,46
20/10/2015,19.3,13.5,2.1,13.6,-32.6,21.3,261,0,No data,75,No data,111,32,47,44,28,33,55,51,41,51,89,59,44,26,15,38,36,47
21/10/2015,7.1,23.1,-0.8,23.1,-19.9,25.2,271.9,16,No data,51,No data,68,16,40,43,14,22,41,50,15,28,125,41,33,10,5,23,15,27
22/10/2015,8,26,-14.5,29.8,-25.5,32.4,299.2,17,No data,62,No data,64,23,41,45,No data,24,38,40,20,31,101,49,42,8,5,36,31,21
23/10/2015,8.3,17.8,19.7,26.6,-13.1,27.4,222,15,No data,59,No data,84,No data,42,46,No data,18,53,56,27,61,136,52,30,25,18,25,32,45
24/10/2015,8.9,20.6,-4.8,21.1,8.9,21.6,283.2,16,No data,55,No data,71,20,26,38,17,26,50,46,21,43,98,36,13,13,7,17,25,28
25/10/2015,11.5,14.3,17.4,22.6,-42.9,31.1,219.4,5,No data,52,No data,75,18,27,39,27,17,45,50,25,45,93,42,28,14,8,29,34,29
26/10/2015,7.6,-5.8,26.3,26.9,-1.6,26.9,167.6,14,No data,58,No data,80,39,25,27,35,32,78,45,40,65,88,21,24,39,30,28,38,31
27/10/2015,10.4,-10.1,15.3,18.3,13.4,19.5,146.6,13,No data,48,No data,75,36,20,40,37,28,67,44,35,58,94,21,29,49,41,28,52,38
28/10/2015,6.1,-6.4,14.9,16.2,8,16.7,156.7,13,No data,75,No data,69,41,35,46,37,43,78,53,30,60,121,53,38,50,46,23,49,52
29/10/2015,5.7,10.3,15.1,18.2,-2.2,18.3,214.4,15,No data,69,No data,63,34,11,52,32,38,71,45,24,68,121,29,11,36,25,18,42,44
30/10/2015,11.8,3.5,19.4,19.7,15.8,21.2,190.2,14,No data,51,No data,71,40,11,36,27,38,89,45,20,59,100,25,21,36,26,26,37,38
31/10/2015,13.5,13.1,8.5,15.6,-22.2,19.2,236.9,5,No data,56,No data,74,22,24,26,28,30,64,40,32,50,74,30,22,25,25,24,54,33
01/11/2015,18.1,11.8,10.4,15.8,-39.3,25.2,228.7,0,No data,60,No data,76,30,25,22,31,51,70,45,40,45,83,36,23,25,26,25,39,35
02/11/2015,15.8,4.7,10.7,11.7,-25.8,17.4,203.4,0,No data,65,No data,75,34,32,36,34,52,94,51,39,62,78,44,33,39,40,27,49,47
03/11/2015,12.6,0.7,5.2,5.3,-5.9,6,187.6,4,No data,63,No data,67,34,21,40,42,53,77,45,43,64,86,32,26,43,44,30,61,51
04/11/2015,12.9,-2.4,5,5.5,-0.6,5.5,154.8,-1,No data,63,No data,74,41,37,44,39,No data,85,52,37,59,97,62,32,42,45,25,56,41
05/11/2015,8.5,2.3,16.8,16.9,13.9,18.3,187.8,14,No data,54,No data,53,43,16,39,23,No data,90,49,19,65,117,36,15,41,36,15,34,36
06/11/2015,6.1,18.3,18.4,25.9,14.7,26.9,224.9,15,No data,47,No data,46,24,15,40,16,No data,81,39,14,38,102,38,12,19,14,10,25,39
07/11/2015,9.1,16,0.8,16,8.1,16.5,267,16,No data,30,No data,No data,30,13,35,14,No data,94,34,11,40,85,23,10,19,15,8,23,26
08/11/2015,9.7,17.8,24.8,30.5,26,33.2,215.6,15,No data,30,No data,43,11,10,28,12,No data,45,40,10,37,86,25,13,10,8,11,22,20
09/11/2015,4.1,35.9,5.9,36.4,-1.9,36.4,260.6,16,No data,28,No data,37,10,15,26,8,No data,53,31,8,17,105,26,10,4,2,7,9,18
10/11/2015,7.9,24.4,7.7,25.6,-9.5,26.1,252.5,16,No data,33,No data,41,11,15,33,11,No data,55,35,8,21,107,25,12,3,2,10,11,24
11/11/2015,9.8,20.6,9,22.5,-3.4,22.6,246.3,15,No data,33,No data,50,23,21,33,10,No data,64,41,11,25,123,32,14,9,4,9,12,23
12/11/2015,8.2,20.3,34.5,40.1,23.6,41.8,210.4,15,No data,34,No data,53,17,24,43,17,No data,62,46,14,32,123,35,17,13,10,11,22,28
13/11/2015,8.5,35.2,-0.5,35.2,2.3,35.2,270.8,16,No data,37,No data,45,20,23,51,15,No data,51,36,14,27,131,36,18,7,2,16,13,23
14/11/2015,10.2,22.4,7.7,23.7,-13,24.5,251.1,16,No data,30,No data,45,22,18,35,14,No data,80,42,10,41,113,22,11,24,19,9,23,26
15/11/2015,3.9,17.4,12.4,21.3,21.8,24,234.6,25,No data,12,No data,22,7,6,14,5,No data,74,19,3,11,78,15,4,5,2,5,5,12
16/11/2015,-0.3,33.9,10.8,35.6,12.4,36.1,252.3,16,No data,47,No data,44,21,22,45,17,No data,46,38,14,24,117,34,18,7,3,10,22,20
17/11/2015,-0.7,21.7,9.2,23.6,49.3,34.1,247,20,No data,49,No data,38,24,13,31,16,No data,75,31,15,37,107,35,8,18,12,7,11,29
18/11/2015,4.7,25.4,9.6,27.1,55.9,39,249.4,20,No data,29,No data,39,15,15,27,14,No data,52,30,9,23,111,30,9,9,5,7,7,21
19/11/2015,11.1,13.8,-7.6,15.8,22.4,19.4,298.8,27,No data,54,No data,58,19,31,57,18,No data,56,47,20,30,128,47,32,10,3,23,30,22
20/11/2015,12.5,8.4,-17.7,19.6,42.6,29,334.7,20,No data,54,No data,52,27,42,58,22,No data,74,43,20,36,110,48,40,11,7,23,26,27
21/11/2015,13.5,8.2,-17.1,18.9,-2.1,19,334.5,17,No data,48,No data,64,27,17,26,17,No data,77,25,22,35,50,24,12,15,12,24,25,25
22/11/2015,16.8,0.4,-9.6,9.6,-19.8,13.8,357.6,0,No data,60,No data,93,39,36,31,25,No data,98,49,34,57,81,60,34,32,30,37,44,38
23/11/2015,14,23.3,6.1,24.1,-6.1,24.3,255.4,16,No data,75,No data,79,27,49,45,35,No data,73,66,38,49,131,59,40,24,14,35,44,43
24/11/2015,9.4,23.5,-11,26,21.3,28.1,295.2,17,No data,71,No data,61,29,38,54,26,No data,62,49,29,43,120,52,36,18,7,22,25,31
25/11/2015,12.7,12.7,-18.1,22,-3.1,22.1,325,17,No data,52,No data,85,47,40,53,16,No data,64,48,22,40,80,57,48,22,22,42,15,44
26/11/2015,11.2,22.1,-3.2,22.3,-31.1,27.2,278.2,6,No data,84,No data,84,24,59,63,36,No data,72,54,36,47,108,67,51,31,12,40,36,50
27/11/2015,3.6,24.9,-4.4,25.3,20.5,27.3,280,16,No data,39,No data,53,17,27,35,13,No data,56,43,14,28,110,30,14,8,6,12,18,25
28/11/2015,0.2,35,8.6,36,24.1,37.9,256.2,16,No data,35,No data,45,10,19,36,No data,No data,48,35,11,27,105,24,14,8,3,8,16,19
29/11/2015,-0.9,38.8,-9.4,39.9,40.5,44.7,283.7,26,No data,21,No data,22,8,7,23,8,No data,39,20,5,14,88,18,6,2,1,5,7,10
30/11/2015,7.7,22.8,-3.8,23.1,11.8,23.9,279.5,16,No data,39,No data,38,42,16,34,24,No data,78,35,14,47,113,35,13,31,27,7,9,40
01/09/2016,14.4,13.5,10.5,17.1,-13.9,18.5,232.1,15,No data,32,No data,54,14,28,35,16,18,44,42,12,28,113,48,31,7,3,22,20,24
02/09/2016,11.7,15.6,2.9,15.9,-4.7,16,259.6,16,No data,30,No data,60,14,18,34,16,24,46,38,10,24,103,34,17,7,2,15,13,21
03/09/2016,10,8.2,13.1,15.5,8.4,16,212.2,15,No data,18,No data,52,13,14,21,No data,22,64,34,10,27,81,20,14,19,14,12,12,22
04/09/2016,11.2,4.7,-1.3,4.9,-4.2,5.3,285.5,-1,No data,24,No data,21,18,12,24,9,22,48,20,6,20,62,26,14,21,16,13,10,19
05/09/2016,12.9,12.5,12.8,17.9,-6.3,18.2,224.3,15,No data,27,No data,71,17,19,29,18,25,61,44,14,41,100,34,20,20,14,26,26,20
06/09/2016,14.3,13.7,6.6,15.2,-20.6,18.4,244.2,5,No data,31,No data,56,16,21,33,13,25,38,36,15,29,102,27,17,8,6,16,26,21
07/09/2016,13.3,-1.6,10.8,10.9,-6.5,11.4,171.6,14,No data,No data,No data,112,26,21,41,20,22,51,53,17,47,112,25,25,No data,14,33,37,21
08/09/2016,5.9,16.8,11.4,20.3,20,22.6,235.7,15,No data,No data,No data,59,15,25,32,16,23,55,39,16,38,123,35,27,No data,10,20,13,21
09/09/2016,5,13,29,31.8,28.2,34.8,204.1,15,No data,No data,No data,55,12,25,21,10,18,53,41,6,25,111,23,10,7,5,16,13,17
10/09/2016,6.2,12.7,8.3,15.1,-20.4,18.3,236.7,5,30,No data,No data,42,18,17,30,13,15,38,36,15,34,86,25,11,15,10,11,19,20
