Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
01/06/2015,3.5,15.8,27.4,31.6,31.7,35.4,210.1,25,No data,22,No data,42,8,21,24,9,10,39,33,8,21,99,23,10,6,3,14,10,17
02/06/2015,1.5,22.8,-4.2,23.1,49.8,34,280.5,20,No data,25,No data,36,13,10,22,8,17,36,25,6,17,85,14,7,3,1,10,6,18
03/06/2015,16.5,12.9,-1.7,13,-19.6,16.3,277.3,6,No data,51,No data,43,17,30,38,13,29,44,29,11,30,100,39,27,7,4,22,17,17
04/06/2015,20.7,-1.4,9.3,9.4,-13.1,11.4,171.7,4,No data,53,No data,110,29,26,34,24,36,104,53,25,59,134,24,37,18,12,34,40,32
05/06/2015,15.9,10,7.4,12.4,41.8,24.3,233.5,20,No data,49,No data,64,19,32,41,21,28,71,48,15,45,129,37,29,13,10,27,19,26
06/06/2015,18,25.8,-1,25.8,19.3,27.5,272.2,16,No data,27,No data,26,7,18,30,7,12,27,23,8,14,94,23,15,4,1,No data,11,13
07/06/2015,28,8.4,-10.4,13.4,-25.6,18.5,320.9,7,No data,24,No data,63,12,12,16,5,18,25,27,8,15,56,22,16,2,2,No data,12,10
08/06/2015,31.4,-1.7,-5.9,6.1,-43,22.3,15.7,0,No data,45,No data,71,28,13,25,19,31,61,34,12,49,60,22,26,20,18,No data,13,25
09/06/2015,27.9,1.4,-0.7,1.5,-52,26.1,298.7,0,No data,49,No data,57,31,6,19,21,35,48,29,14,55,38,10,14,27,21,No data,26,25
10/06/2015,25,-0.1,-2.3,2.3,-39.1,19.7,1.2,0,No data,48,No data,61,33,8,19,24,27,47,31,17,55,52,6,16,37,29,No data,30,23
11/06/2015,17.6,-3.2,3.1,4.5,-16.9,9.6,133.5,0,No data,40,No data,69,27,13,28,24,35,61,39,15,63,98,9,24,24,17,No data,43,22
12/06/2015,13.5,-6.5,-4,7.6,2.1,7.7,57.9,11,No data,59,No data,101,35,33,39,30,38,84,54,21,68,111,16,37,39,32,No data,47,23
