Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Wigan Centre,Wirral Tranmere,York Bootham
17/08/2016,13.5,-1.9,6.9,7.2,0.7,7.2,164.3,14,12,No data,No data,No data,24,31,18,29,20,23,No data,22,No data,21,22,No data,27,No data,25,No data,13,19,No data,17,No data,28,No data,No data,19,18,17,21,No data,No data,No data,No data,No data,16
18/08/2016,11.9,-5.9,2.9,6.6,-6.3,7.3,115.9,13,18,No data,37,No data,28,32,19,32,No data,29,No data,22,No data,25,26,No data,31,No data,29,No data,14,29,No data,No data,No data,21,No data,No data,25,18,21,26,No data,No data,No data,No data,No data,16
19/08/2016,6.7,-6.9,21.1,22.2,40.2,29.9,161.9,24,14,8,20,No data,12,14,13,18,No data,No data,No data,15,No data,16,18,No data,29,No data,26,No data,13,10,No data,No data,No data,17,No data,No data,18,21,14,16,No data,No data,No data,No data,No data,14
20/08/2016,8.8,8.9,2.9,9.4,60,31.4,252.1,20,22,6,14,No data,12,16,8,17,No data,22,No data,10,No data,9,12,No data,22,No data,19,No data,9,12,No data,No data,No data,18,No data,No data,12,15,9,11,No data,No data,No data,No data,No data,10
21/08/2016,13.7,10.3,-0.3,10.3,15.3,12.8,271.5,26,10,5,10,No data,10,15,7,8,No data,14,No data,7,No data,6,10,No data,11,No data,10,No data,5,9,No data,No data,No data,16,No data,No data,7,5,9,8,No data,No data,No data,No data,No data,8
22/08/2016,17.3,13,3,13.3,-3.3,13.4,257,16,10,4,10,No data,11,13,6,12,No data,14,No data,10,No data,8,7,No data,19,No data,16,No data,6,9,No data,No data,No data,15,No data,No data,11,12,7,8,No data,No data,No data,No data,No data,7
23/08/2016,19.4,0.5,6.4,6.4,-13.2,9.2,184.5,0,12,7,No data,No data,13,18,13,13,6,No data,No data,12,No data,15,21,No data,20,No data,18,No data,14,13,No data,No data,No data,15,17,No data,12,15,15,17,No data,No data,No data,No data,No data,15
24/08/2016,17.9,3,-0.8,3.1,-10,5.9,285.7,0,11,7,12,No data,17,20,13,21,9,No data,No data,11,No data,No data,14,No data,33,No data,28,No data,7,15,No data,19,No data,11,No data,No data,20,15,11,No data,No data,No data,No data,No data,No data,15
25/08/2016,15.7,-1.7,3.8,4.1,-5.7,5,156.4,3,6,5,20,No data,25,30,17,28,7,No data,No data,11,No data,No data,15,No data,36,No data,34,No data,7,22,No data,23,No data,14,No data,No data,30,No data,21,No data,No data,No data,No data,No data,No data,11
26/08/2016,13.2,11.6,2,11.7,-2.7,11.8,260,16,7,5,11,No data,11,12,8,12,7,18,No data,11,No data,No data,13,No data,20,No data,18,No data,9,9,No data,13,No data,9,16,No data,14,No data,11,10,No data,No data,No data,No data,No data,9
27/08/2016,17.3,-7.5,6.6,9.9,3,10,131.4,13,11,8,16,No data,18,17,11,26,10,30,No data,13,No data,11,17,No data,29,No data,28,No data,9,13,No data,14,No data,14,24,No data,21,No data,12,17,No data,No data,No data,No data,No data,12
28/08/2016,16.5,1,-7.3,7.4,7.5,8.3,352.2,28,11,7,13,No data,9,11,16,9,7,13,No data,13,No data,13,9,No data,17,No data,17,No data,5,11,No data,19,No data,9,12,No data,10,No data,15,20,No data,No data,No data,No data,No data,7
29/08/2016,16,11.5,4.3,12.3,-23.1,16.9,249.7,6,10,6,9,No data,8,13,8,10,6,9,No data,8,No data,11,10,No data,15,No data,21,No data,7,12,No data,13,No data,13,12,No data,10,No data,10,10,No data,No data,No data,No data,No data,8
30/08/2016,14,13,13.9,19,-27.5,23.5,223,5,13,8,13,No data,11,17,9,12,8,11,No data,12,No data,14,13,No data,20,No data,20,No data,7,13,No data,17,No data,11,14,No data,12,No data,15,12,No data,No data,No data,No data,No data,12
31/08/2016,13.4,19.2,0.5,19.3,-8.4,19.7,268.6,16,8,7,20,No data,13,14,10,12,9,12,No data,11,No data,12,12,No data,18,No data,16,No data,6,12,No data,14,No data,11,16,No data,10,No data,12,12,No data,No data,No data,No data,No data,12
01/09/2016,14.4,13.5,10.5,17.1,-13.9,18.5,232.1,15,8,7,13,No data,14,14,14,32,9,10,No data,12,No data,13,18,No data,21,No data,18,No data,8,11,No data,16,No data,11,No data,No data,10,No data,16,17,No data,No data,No data,No data,No data,15
02/09/2016,11.7,15.6,2.9,15.9,-4.7,16,259.6,16,6,5,14,No data,10,11,10,9,7,8,No data,9,No data,8,12,No data,20,No data,16,No data,6,9,No data,13,No data,10,No data,No data,8,10,11,11,No data,No data,No data,No data,No data,9
03/09/2016,10,8.2,13.1,15.5,8.4,16,212.2,15,11,6,11,No data,9,12,9,6,8,9,No data,10,No data,9,13,No data,18,No data,14,No data,8,10,No data,11,No data,13,No data,No data,8,10,11,11,No data,No data,No data,No data,No data,12
04/09/2016,11.2,4.7,-1.3,4.9,-4.2,5.3,285.5,-1,12,5,7,No data,11,13,6,9,6,13,No data,8,No data,6,8,No data,16,No data,11,No data,6,9,No data,9,No data,13,No data,No data,7,8,8,8,No data,No data,No data,No data,No data,7
05/09/2016,12.9,12.5,12.8,17.9,-6.3,18.2,224.3,15,17,5,7,No data,5,6,8,4,5,7,No data,8,No data,7,16,No data,No data,No data,12,No data,No data,6,No data,13,No data,12,No data,No data,5,8,8,11,No data,No data,No data,No data,No data,13
06/09/2016,14.3,13.7,6.6,15.2,-20.6,18.4,244.2,5,9,3,14,No data,8,No data,7,7,3,5,No data,7,No data,9,14,No data,No data,No data,13,No data,No data,8,No data,11,No data,8,No data,No data,7,9,10,10,No data,No data,No data,No data,No data,9
07/09/2016,13.3,-1.6,10.8,10.9,-6.5,11.4,171.6,14,11,No data,15,No data,12,No data,12,10,No data,14,No data,10,No data,13,18,No data,20,No data,19,No data,12,14,No data,19,No data,15,No data,No data,12,17,15,15,No data,No data,No data,No data,No data,13
08/09/2016,5.9,16.8,11.4,20.3,20,22.6,235.7,15,19,No data,10,No data,14,No data,17,13,No data,18,No data,11,No data,16,22,No data,24,No data,19,No data,16,13,No data,19,No data,16,19,No data,14,20,17,19,No data,No data,No data,No data,No data,21
09/09/2016,5,13,29,31.8,28.2,34.8,204.1,15,14,No data,9,No data,13,15,10,12,5,13,No data,8,No data,11,13,No data,17,No data,16,No data,9,12,No data,13,No data,18,15,No data,10,12,13,14,No data,No data,No data,No data,No data,13
10/09/2016,6.2,12.7,8.3,15.1,-20.4,18.3,236.7,5,13,9,14,No data,11,15,12,8,9,10,No data,15,No data,7,15,No data,16,No data,13,No data,11,9,No data,12,No data,13,11,No data,8,10,17,17,No data,No data,No data,No data,No data,11
11/09/2016,4.4,8.5,26.6,27.9,-23.3,30.3,197.7,14,13,7,16,No data,11,17,10,9,7,11,No data,11,No data,10,15,No data,17,No data,15,No data,9,12,No data,13,No data,13,13,No data,10,13,13,14,No data,No data,No data,No data,No data,13
12/09/2016,4.7,10.8,20.2,23,-0.6,23,208.2,15,25,5,13,No data,9,15,11,7,4,10,No data,7,No data,11,18,No data,17,No data,15,No data,12,9,No data,15,No data,11,12,No data,10,12,14,16,No data,No data,No data,No data,No data,13
13/09/2016,12.8,-1.1,-3.7,3.8,-1,3.9,15.9,-1,13,7,8,No data,19,19,17,18,7,20,No data,8,No data,21,22,No data,34,No data,29,No data,20,16,No data,20,No data,14,21,No data,22,30,19,30,No data,No data,No data,No data,No data,22
14/09/2016,14.4,-8.2,0,8.2,-7,8.9,89.7,12,7,6,16,No data,26,30,33,23,15,13,No data,8,No data,47,28,No data,32,No data,31,No data,12,26,No data,46,No data,17,18,No data,22,25,33,46,No data,No data,No data,No data,No data,23
15/09/2016,11.8,1.7,2.3,2.8,5.3,3.9,215.6,25,15,20,18,No data,22,18,44,22,13,13,19,16,No data,52,37,No data,36,No data,32,No data,22,14,No data,49,No data,11,17,No data,25,29,45,56,No data,No data,No data,No data,No data,31
16/09/2016,15.2,7.6,-12.2,14.4,6.1,14.7,328,17,8,4,9,No data,9,11,8,10,7,10,9,8,No data,15,12,No data,15,No data,14,No data,8,9,No data,13,No data,10,15,No data,9,12,13,No data,No data,No data,No data,No data,No data,17
17/09/2016,15.6,7.9,3.3,8.5,-35.7,19.8,247.4,0,8,6,12,No data,9,11,7,8,9,11,No data,10,No data,12,11,No data,15,No data,14,No data,8,8,No data,10,No data,9,10,No data,9,11,10,No data,No data,No data,No data,No data,No data,8
18/09/2016,17.6,8.7,4.5,9.8,-3,9.9,242.5,15,12,9,8,No data,11,13,11,12,6,13,No data,10,No data,16,13,No data,14,No data,15,No data,10,10,No data,17,No data,9,13,No data,12,12,17,No data,No data,No data,No data,No data,No data,12
19/09/2016,19.4,5.5,-1.9,5.9,-26.7,14.6,288.6,0,5,5,30,No data,8,10,10,10,9,19,No data,7,No data,14,10,No data,23,No data,25,No data,5,7,No data,13,No data,9,16,No data,13,19,10,No data,No data,No data,No data,No data,No data,8
20/09/2016,15.7,6.2,8.7,10.7,-19,14.3,215.1,5,9,7,10,No data,18,16,10,11,7,20,8,12,No data,15,10,No data,18,No data,17,No data,7,15,No data,14,No data,10,No data,No data,9,11,21,No data,No data,No data,No data,No data,No data,9
21/09/2016,13.2,7.7,19.4,20.9,8.6,21.3,201.5,14,20,15,11,No data,20,24,18,18,9,25,10,10,No data,18,30,No data,22,No data,23,No data,20,17,22,21,No data,16,No data,No data,16,20,24,No data,No data,No data,No data,No data,No data,19
22/09/2016,14.4,11.3,10,15.1,6,15.4,228.5,15,10,10,7,No data,8,13,12,No data,7,12,7,8,No data,11,14,No data,17,No data,No data,No data,10,7,25,14,No data,8,No data,No data,9,14,11,No data,No data,No data,No data,No data,No data,14
23/09/2016,12.1,12.1,20.7,23.9,-25.8,27.2,210.2,5,11,No data,11,No data,10,16,11,No data,8,8,9,11,No data,11,15,No data,14,No data,No data,No data,11,10,10,13,No data,9,11,No data,9,11,13,14,No data,No data,No data,No data,No data,11
24/09/2016,6.7,13.9,24.5,28.2,14.2,29.1,209.5,15,24,No data,12,No data,12,17,14,No data,8,14,7,7,No data,13,17,No data,17,No data,No data,No data,11,12,12,14,No data,14,16,No data,11,14,12,15,No data,No data,No data,No data,No data,13
25/09/2016,9.5,20.7,7.8,22.1,20.8,24.4,249.3,16,9,No data,6,No data,11,15,11,No data,7,15,5,9,No data,10,12,No data,19,No data,No data,No data,9,9,13,10,No data,13,16,No data,9,10,9,12,No data,No data,No data,No data,No data,9
26/09/2016,14.4,6.3,14.7,16,-11.5,17,203.2,15,10,No data,9,No data,11,14,13,No data,7,16,7,8,No data,11,15,No data,26,No data,17,No data,10,11,12,No data,No data,12,12,No data,10,16,10,14,No data,No data,No data,No data,No data,12
27/09/2016,13.8,30.6,2.6,30.7,13.3,31.4,265.2,16,15,No data,19,No data,11,16,13,No data,18,12,15,19,No data,8,17,No data,14,No data,13,No data,14,11,13,No data,No data,11,10,No data,8,11,16,15,No data,No data,No data,No data,No data,14
28/09/2016,13.1,19.4,10.9,22.2,-7.1,22.5,240.6,15,10,No data,10,No data,17,20,17,16,9,24,13,16,No data,17,19,No data,23,No data,23,No data,11,16,18,19,No data,17,21,No data,18,14,19,18,No data,No data,No data,No data,No data,18
29/09/2016,5.6,27.2,-10.6,29.2,3.3,29.3,291.2,16,7,No data,10,No data,13,16,10,8,9,15,8,12,No data,9,13,No data,13,No data,12,No data,8,13,9,11,No data,12,12,No data,9,No data,12,11,No data,No data,No data,No data,No data,10
30/09/2016,6.6,14.4,0,14.4,2.3,14.4,270,16,8,No data,13,No data,No data,11,No data,8,9,12,6,8,No data,10,13,No data,18,No data,14,No data,8,10,12,15,No data,11,14,No data,10,9,No data,13,No data,No data,No data,No data,No data,10
01/10/2016,10.2,0.2,-6.6,6.6,2.7,6.8,358.3,18,7,No data,7,No data,9,9,No data,6,13,6,7,12,No data,9,17,No data,11,No data,10,No data,9,12,8,15,No data,6,8,No data,6,7,No data,22,No data,No data,No data,No data,No data,14
02/10/2016,12.2,-0.9,7.1,7.2,-39.3,20.9,172.8,0,7,No data,10,No data,15,13,No data,10,9,12,8,11,No data,14,11,No data,14,No data,14,No data,9,14,9,12,No data,8,14,No data,12,8,No data,16,No data,No data,No data,No data,No data,9
03/10/2016,20.5,-1.8,25.2,25.3,-28.1,28.9,175.9,4,10,No data,11,No data,15,18,No data,11,10,13,9,10,No data,12,20,No data,20,No data,22,No data,14,17,10,18,No data,13,12,No data,17,10,No data,24,No data,No data,No data,No data,No data,12
04/10/2016,28.3,-8.3,17.1,19,-13.2,20.1,154,13,20,No data,16,No data,17,23,No data,16,15,20,12,14,No data,13,17,No data,23,No data,22,No data,15,20,10,15,No data,18,19,No data,16,19,No data,24,No data,No data,No data,No data,No data,11
05/10/2016,26.5,-10.4,18,20.8,-30.3,25.7,150,3,24,No data,19,No data,16,24,No data,15,18,15,13,13,No data,14,15,No data,18,No data,17,No data,15,19,10,14,No data,19,16,No data,14,12,No data,19,No data,No data,No data,No data,No data,13
06/10/2016,24.5,-12.5,10.4,16.2,-27.9,21.4,129.6,3,22,11,18,No data,12,18,15,15,13,12,16,16,No data,12,13,No data,16,No data,14,No data,14,16,9,16,No data,15,14,No data,9,19,No data,25,No data,No data,No data,No data,No data,11
07/10/2016,21.4,-9.5,10.9,14.4,-17.3,16.8,138.9,3,22,11,11,No data,14,18,11,15,11,14,15,17,No data,11,11,No data,19,No data,17,No data,14,No data,10,13,No data,17,17,No data,13,8,No data,18,No data,No data,No data,No data,No data,10
08/10/2016,26.6,-4.4,4.6,6.3,-20.4,12,136.4,0,17,9,18,No data,16,21,12,13,16,13,12,14,No data,15,14,No data,16,No data,13,No data,9,No data,8,15,No data,17,14,No data,11,8,No data,19,No data,No data,No data,No data,No data,10
09/10/2016,27,-2.2,1.5,2.7,-28.5,14.5,124.1,0,11,7,12,No data,14,13,8,8,14,9,10,12,No data,10,9,No data,11,No data,9,No data,5,No data,5,11,No data,10,8,No data,6,5,No data,15,No data,No data,No data,No data,No data,8
10/10/2016,24.8,-6,3.3,6.8,-29.1,16.1,119.4,0,13,5,14,No data,12,15,8,9,15,9,12,14,No data,11,9,No data,13,No data,10,No data,7,No data,6,12,No data,9,9,No data,6,7,No data,18,No data,No data,No data,No data,No data,8
11/10/2016,22.2,-14.5,8.7,16.8,-25.5,21.1,120.9,3,16,6,10,No data,16,17,9,11,11,15,9,9,No data,13,9,No data,17,No data,14,No data,10,No data,6,12,No data,13,11,No data,11,9,12,16,No data,No data,No data,No data,No data,9
12/10/2016,21.4,-12,4.7,12.8,-31.8,20.4,111.3,0,14,6,11,No data,9,14,11,11,11,15,10,11,No data,8,11,No data,18,No data,14,No data,10,No data,8,12,No data,14,16,No data,10,9,13,16,No data,No data,No data,No data,No data,10
13/10/2016,16.1,-13.5,5.7,14.7,-13.8,16.2,113,13,20,5,26,No data,13,16,8,14,12,18,8,9,No data,12,9,No data,21,No data,18,No data,10,18,12,12,No data,16,18,No data,13,13,10,15,No data,No data,No data,No data,No data,8
14/10/2016,12.9,-19.2,10.2,21.8,26.7,25.5,118,23,33,9,33,No data,23,27,19,21,16,20,12,13,No data,21,19,No data,27,No data,25,No data,15,27,22,22,No data,20,23,No data,22,18,22,26,No data,No data,No data,No data,No data,16
15/10/2016,12.8,-12.3,10,15.9,47.9,28.7,129.1,20,30,11,30,No data,16,18,22,15,14,15,14,13,No data,20,29,No data,23,No data,23,No data,27,20,24,26,No data,9,16,No data,15,16,22,34,No data,No data,No data,No data,No data,25
16/10/2016,13.4,-2.6,21.6,21.8,55.9,35.4,173,20,27,9,13,No data,9,14,11,10,5,14,12,12,No data,8,17,No data,15,No data,13,No data,16,15,12,12,No data,15,12,No data,7,9,10,15,No data,No data,No data,No data,No data,13
17/10/2016,15.8,16.8,7.4,18.3,32.5,24.5,246.1,25,13,4,13,No data,13,16,12,11,5,14,4,8,No data,12,13,No data,15,No data,14,No data,11,19,15,14,No data,15,13,No data,9,12,11,14,No data,No data,No data,No data,No data,11
18/10/2016,19.3,13.1,-12.3,17.9,17.3,19.9,313.1,17,5,3,51,No data,9,12,6,10,6,9,6,7,No data,11,8,No data,12,No data,11,No data,3,13,8,12,No data,11,10,No data,8,11,10,10,No data,No data,No data,No data,No data,7
19/10/2016,20.6,1.4,-10,10.1,-30.4,18.2,352,0,6,3,48,No data,11,12,7,8,16,8,9,13,No data,9,9,No data,13,No data,12,No data,5,12,9,12,No data,13,10,No data,7,14,12,12,No data,No data,No data,No data,No data,8
20/10/2016,20.1,-1.1,-2.1,2.4,-30.1,15.2,27.8,0,9,7,118,No data,15,14,10,14,20,11,12,26,No data,12,12,No data,17,No data,14,No data,8,16,10,14,No data,10,14,No data,10,12,14,14,No data,No data,No data,No data,No data,11
21/10/2016,16.1,0.5,5.8,5.8,-32.3,17.2,184.4,0,14,6,82,No data,28,22,10,12,27,11,14,19,No data,17,14,No data,17,No data,14,No data,9,20,9,16,No data,19,16,No data,12,11,29,22,No data,No data,No data,No data,No data,15
22/10/2016,14.9,-9.2,8,12.2,-26.4,18,131,0,20,5,50,No data,22,25,14,15,18,15,10,13,No data,19,14,No data,17,No data,15,No data,10,24,10,16,No data,16,17,No data,13,11,16,20,No data,No data,No data,No data,No data,15
23/10/2016,14.4,-16.9,3.5,17.2,-10.2,18,101.8,12,14,4,50,No data,14,16,10,17,10,25,7,7,No data,13,8,No data,20,No data,18,No data,7,18,9,9,No data,17,20,No data,13,18,10,14,No data,No data,No data,No data,No data,8
24/10/2016,16.3,-10,2.6,10.3,-3.5,10.5,104.6,12,8,4,50,No data,24,21,12,23,22,30,7,9,No data,14,12,No data,27,No data,25,No data,7,21,16,13,No data,14,28,No data,22,21,14,18,No data,No data,No data,No data,No data,10
25/10/2016,16.8,6.8,11.1,13,-30.9,20.2,211.3,0,11,7,52,No data,33,36,26,25,24,29,10,15,No data,24,29,No data,40,No data,38,No data,18,34,27,34,No data,12,29,No data,30,26,29,32,No data,No data,No data,No data,No data,22
26/10/2016,17.5,21.4,1.7,21.5,-20.3,23.7,265.6,16,13,8,13,No data,18,21,16,11,9,17,11,15,No data,20,20,No data,23,No data,26,No data,11,23,23,23,No data,16,16,No data,15,23,19,19,No data,No data,No data,No data,No data,20
27/10/2016,18.7,23.9,3.3,24.2,-20.9,26.3,262.2,16,8,2,6,No data,15,18,11,9,5,10,4,8,No data,16,13,No data,20,No data,18,No data,5,19,15,15,No data,16,12,No data,11,14,15,13,No data,No data,No data,No data,No data,13
28/10/2016,24.2,13.6,-1.1,13.6,-44.7,26.2,274.6,0,14,9,22,No data,15,17,10,13,15,13,16,19,No data,14,11,No data,19,No data,18,No data,13,17,15,14,No data,12,12,No data,15,14,12,9,No data,No data,No data,No data,No data,12
29/10/2016,25.6,6.8,8.4,10.8,-40.2,22.8,219.2,0,18,4,10,No data,20,20,12,20,10,27,10,16,No data,17,17,No data,31,No data,38,No data,14,23,20,14,No data,16,21,No data,30,24,16,15,No data,No data,No data,No data,No data,16
30/10/2016,24.2,4.2,5.7,7.1,-15.1,10.4,216.2,0,17,7,16,No data,27,31,15,27,21,30,9,14,No data,22,16,No data,55,No data,55,No data,14,28,23,21,No data,20,29,No data,29,18,22,16,No data,No data,No data,No data,No data,14
31/10/2016,25.1,-1.6,-3,3.4,-7.1,4.9,27.3,0,11,11,24,No data,46,43,29,28,19,28,13,17,No data,29,48,No data,63,No data,60,No data,23,26,35,42,No data,24,28,No data,55,29,55,40,No data,No data,No data,No data,No data,39
01/11/2016,23.5,-0.3,-12,12,-24.6,17.2,1.4,0,7,3,17,No data,32,29,14,20,11,20,7,9,No data,27,15,No data,46,No data,40,No data,5,26,19,25,No data,22,23,No data,21,23,27,23,No data,No data,No data,No data,No data,16
02/11/2016,21.3,3.9,-8.1,9,-24.9,15.3,334.3,0,6,4,18,No data,26,18,11,14,11,16,8,9,No data,70,13,No data,19,No data,23,No data,No data,22,12,23,No data,14,18,No data,16,14,34,16,No data,No data,No data,No data,No data,11
03/11/2016,17.3,12.2,6.5,13.8,17.3,16.3,241.9,25,7,3,13,No data,22,19,19,22,6,21,7,8,No data,45,23,No data,27,No data,30,No data,15,27,22,26,No data,17,22,No data,20,25,23,19,No data,No data,No data,No data,No data,22
04/11/2016,15,2.8,-8.7,9.2,48.4,25.9,342.5,20,6,2,6,No data,21,18,12,14,12,15,9,8,No data,20,20,No data,17,No data,19,No data,6,22,20,24,No data,14,19,No data,14,15,13,13,No data,No data,No data,No data,No data,18
05/11/2016,14.9,-3.4,-26.5,26.7,15.9,27.9,7.2,18,9,4,6,No data,22,31,11,18,12,23,9,11,No data,29,13,No data,23,No data,24,No data,5,20,22,22,No data,19,20,No data,19,19,31,17,No data,No data,No data,No data,No data,13
06/11/2016,17,-7.7,-23.8,25,9.7,25.4,18,18,8,2,5,No data,12,11,7,13,15,19,6,7,No data,15,9,No data,19,No data,19,No data,5,13,9,11,No data,17,15,No data,13,17,14,11,No data,No data,No data,No data,No data,8
07/11/2016,16.1,-1.4,-11,11.1,-11.9,12.6,7.5,8,7,3,10,No data,20,10,8,12,13,12,8,13,No data,12,8,No data,15,No data,13,No data,3,16,9,12,No data,11,14,No data,11,10,15,13,No data,No data,No data,No data,No data,8
08/11/2016,8.9,5.8,15.8,16.9,26,21.3,200.1,24,9,5,14,No data,24,12,16,17,10,19,11,13,No data,40,20,No data,22,No data,22,No data,9,18,14,24,No data,9,21,No data,18,18,29,20,No data,No data,No data,No data,No data,13
09/11/2016,6.4,7.4,0,7.4,35.4,19.2,270.3,20,9,2,9,No data,8,10,9,6,12,7,7,11,No data,13,16,No data,13,No data,10,No data,9,12,11,17,No data,10,8,No data,8,8,16,16,No data,No data,No data,No data,No data,15
10/11/2016,10.9,6.9,-12,13.8,26.6,19.2,330.2,27,8,2,12,No data,12,15,9,8,12,8,8,11,No data,210,18,No data,13,No data,12,No data,7,13,13,14,No data,9,10,No data,8,9,13,11,No data,No data,No data,No data,No data,14
11/11/2016,11.8,12.2,23.8,26.8,-15.6,27.9,207.2,15,9,4,17,No data,15,18,12,10,9,22,9,12,No data,42,16,No data,25,No data,23,No data,12,16,16,19,No data,13,16,No data,19,19,18,16,No data,No data,No data,No data,No data,16
12/11/2016,14.2,11.8,-5.7,13.1,11.2,14.2,295.6,17,11,No data,6,No data,12,11,9,8,10,14,7,8,No data,13,16,No data,19,No data,18,No data,11,13,14,19,No data,11,13,No data,11,14,14,11,No data,No data,No data,No data,No data,18
13/11/2016,19.8,15.8,6.5,17,-24.2,20.9,247.6,6,7,No data,12,No data,19,17,10,14,14,16,7,12,No data,18,15,No data,17,No data,20,No data,10,19,17,17,No data,15,12,No data,18,14,22,16,No data,No data,No data,No data,No data,13
